id,scheda,nctn,inventario,suffisso,cmpd,titolo,deso,l3,l4,piano,sala,contenitore,comune,via,geonote,dtzgi,dtzgf,dtzs,dtsi,dtsf,stcc,oss
1377,,348585,4340,,17/09/2020,Contursi-348585,"Kylix a figure nere di produzione attica, tipo Siana. Alto labbro svasato distinto, vasca tondeggiante, alto stelo con piede svasato, anse impostate obliquamente sotto il labbro. Decorazione figurata, con sovraddipinture in rosso, su un solo registro che si sviluppa su corpo e labbro. Sulla vasca: scena di simposio con figure virili barbate semisdraiate su klinai. Internamente verniciata in nero ad eccezione di un filetto a risparmio sull'orlo e del tondo, decorato con fasce concentriche di linee e punti, banda più ampia con baccellatura in rosso e nero. Al centro del tondo figura alata, retrospiciente, in corsa verso destra.",43,530,2,29,80,108,Via Leonida,,24,24,,-600,-501,4,
1531,,348735,50944,,31/05/2020,Contursi-348735,"Hydria a figure rosse. Orlo revoluto e scanalato nella parte superiore, collo a profilo concavo, spalla orizzontale, corpo globoso, piede campanulato, anse orizzontali ripiegate verso l'alto. Decorazione a figure rosse, Lato A: figura femminile a colloquio con due atleti che tengono in mano uno strigile. Lato B: quattro palmette collegate da girali. Decorazione accessoria: sul collo, ramo di alloro; sulla spalla e all'attacco delle anse, linguette; sotto la scena figurata fascia a meandro; sotto le anse, civette tra rami di ulivo. Attribuita da Trendall al Gruppo del Pittore di Via Dante.",43,517,2,28,93,108,Via Minniti / Via Mezzocapo,,25,25,2,-410,-401,4,"Tomba, sulla copertura,01.08.1934"
1567,,348771,50938,,22/04/2020,Contursi-348771,"skyphos a figure rosse. Orlo dritto, corpo ovoide fortemente rastremato, piede ad anello svasato, anse a bastoncello impostate orizzontalmente all'orlo. Decorazione a figure rosse. Lato A: un giovane nudo, di tre quarti, gravitante su una gamba, si appoggia a un tirso; innanzi a lui piccola stele a base quadrata. Lato B: giovane nudo, rivolto a sinistra, raffigurato di profilo con bastone e strigile in mano. In alto due halteres. Sotto le anse palmette e girali. Attribuito da Trendall al Pittore di Via Dante. Ricomposto da frammenti.",43,591,2,28,94,108,Via Peripato,villa Beaumont.,25,25,2,-410,-401,4,"Tomba, a terra ai piedi del sarcofago,01.08.1934"
1582,,348786,20396,,12/12/2020,Contursi-348786,"Lekythos ariballica a figure rosse. Bocchello troncononico arrotondato, stretto collo cilindrico distinto, corpo globulare, piede ad anello svasato. Decorazione a figure rosse sul corpo: figura femminile con chitone e himation porge una phiale a un giovane con petaso e mantello; a destra, appoggiato a un bastone, figura maschile barbata. Decorazione accessoria: sul collo linguette; sulla spalla ovoli; sotto la figurazione fascia con meandri e croci. Bocchello ricongiunto.",43,537,2,28,95,108,Via Principe Amedeo,,25,25,2,-410,-401,4,"Tomba VIII,27.10.1928"
1594,,348798,52535,,06/10/2020,Contursi-348798,"lebes gamikos con coperchio, a figure rosse, di produzione lucana. Breve orlo dritto, spalla convessa su cui si impostano verticalmente le anse a bastoncello, corpo globulare, piede ad anello svasato. Decorazione a figure rosse entro riquadro definito superiormente da fascia con palmette e inferiormente da fascia con meandro e croci. Lato A: Al centro Amimone, con anfora in mano; accanto a lei a destra Poseidon con tridente e a sinistra Afrodite ammantata con Eros che l'abbraccia. Lato B: al centro, Eros seduto su roccia, tra due figure femminili, una con specchio poggiata a una colonnina e l'altra, con sakkos, stante. Sotto le anse, palmette. Un'ansa è stata ricongiunta. Coperchio a tesa arrotondata con decorazione lineare; pomello cilindrico. Attribuito da Trendall al gruppo di Via Dante.",43,535,2,28,95,108,Via Regina Elena,,25,25,2,-410,-401,4,"Tomba,22.11.1937"
699,,345612,170120,,15/08/2020,Contursi-345612,"Pendaglio configurato in forma antropomorfa. Personaggio maschile seduto, capigliatura compatta, fermata sulla nuca da una tenia, con trecce rese per linee orizzontali e ricadenti sulle spalle in due lunghe ciocche. Viso rotondo, occhi a mandorla, naso e bocca piccoli, mento sporgente. Corpo sommariamente configurato, con chitone corto fino alle ginocchia, gambe unite e braccia strette al corpo. Ricomposto da due frammenti.",4,44,2,27,49,108,,Contrada Vaccarella,24,24,2,-510,-501,4,"Tomba 122,F.G. Lo Porto,08.07.1977"
913,,348126,20164,,31/01/2020,Contursi-348126,"lekythos attica a figure nere (shoulder lekythos). Bocchello troncoconico, collo cilindrico, spalla arrotondata, corpo ovoide rastremato nella parte inferiore, piede ad anello, ansa a nastra impostata tra collo e spalla. Decorazione a figure nere. Sulla spalla: scena di komos. Sul corpo: Dionisio al centro con corona d'edera e corno potorio, tra cornasti e menadi danzanti. Bocchello, parte inferiore del corpo, piede e ansa verniciati in nero a campitura piena.
Ricomposta da frammenti. Ansa di restauro.",43,537,2,29,72,108,Rione Italia,,24,24,2,-510,-501,4,"Tomba 1 (esterno),08.10.1925"
952,,348165,4447,,11/09/2020,Contursi-348165,"Skyphos attico a figure nere. Labbro arrotondato appena distinto, vasca profonda rastremata verso il piede ad anello; anse a bastoncello impostate obliquamente e verso l'alto. Decorazione a figure nere, con dettagli sovraddipinti in rosso e incisi. Lato A: Eracle con leontè, arco e clava, seduto su una roccia mentre parla con Helios. Quest'ultimo è raffigurato su un cocchio trainato da cavalli alati che emerge dal mare, nel quale sono raffigurati due delfini. Lato B: stessa raffigurazione ma Eracle è raffigurato mentre si arrampica sulla roccia volgendo il capo indietro. Sul labbro fregio di foglie di edera; sul fondo linguette in rosso e nero; piede verniciato in nero a campitura piena. Superficie interna verniciata. Attribuita al Pittore di Teseo. Ricomposta da frammenti.",43,591,2,29,75,108,Via Anfiteatro,angolo Regina Elena,24,24,2,-510,-501,4,"Prop. Acclavio, Tomba (esterno),17.03.1914"
953,,348166,4448,,31/07/2020,Contursi-348166,"Skyphos attico a figure nere. Labbro arrotondato appena distinto, vasca profonda rastremata verso il piede ad anello; anse a bastoncello impostate obliquamente e verso l'alto. Decorazione a figure nere, con dettagli sovraddipinti in rosso e incisi. Lato A: Hermes, con corto chitone, clamide, calzari e pileo, conduce quattro buoi sottratti a Gerione. Nel campo false iscrizioni Lato B: Eracle lotta con il gigante Anteo mentre Atena assiste alla scena. Sul fondo, tralci d'edera dai quali pendono la clamide, l'arco e la faretra di Eracle. Sotto le anse airone bianco. Sul labbro fregio di foglie di edera; sul fondo linguette in rosso e nero; piede verniciato in nero a campitura piena. Superficie interna verniciata. Attribuita al Pittore di Teseo, classe dell'Airone Bianco.",43,591,2,29,75,108,Via Anfiteatro,angolo Regina Elena,24,24,2,-510,-501,4,"Prop. Acclavio, Tomba (esterno),17.03.1914"
954,,348167,4449,,19/12/2020,Contursi-348167,"Skyphos attico a figure nere. Labbro arrotondato appena distinto, vasca profonda rastremata verso il piede ad anello; anse a bastoncello impostate obliquamente e verso l'alto. Decorazione a figure nere, con sovraddipinture in rosso e giallo e incisioni. Lato A: atleti coronati d'edera, clamide e asta in varie posizioni, accompagnati da suonatore di doppio flauto. Lato B: suonatore di doppio flauto, atleti con clamide e asta, in varie posizioni. Sotto le anse: atleti nudi. Nel campo: rami d'edera e finte iscrizioni. Sul labbro fregio di foglie di edera; sul fondo linguette in rosso e nero; piede verniciato in nero a campitura piena. All'interno, a risparmio: orlo e tondo sul fondo. Attribuita al Pittore di Teseo. Ricomposta da frammenti.",43,591,2,29,75,108,Via Anfiteatro,angolo Regina Elena,24,24,2,-510,-501,4,"Prop. Acclavio, Tomba (esterno),17.03.1914"
977,,348185,4483,,16/02/2020,Contursi-348185,"cup-skyphos attico a figure nere. Alto labbro arrotondato distinto dalla vasca arrotondata, piede a disco, anse a bastoncello impostate obliquamente sotto l'orlo e rimontanti. Decorazione a vernice nera: campitura piena su tutta la superficie ad eccezione di una fascia a risparmio tra le anse entro la quale è rappresentata una figura maschile su diphros, tra palmette laterali. Fascia a risparmio anche nella parte inferiore della vasca.",43,591,2,29,75,108,Via Anfiteatro,angolo Regina Elena,24,24,2,-510,-501,4,"Tomba X,05.09.1911"
1549,,348753,50920,,16/03/2020,Contursi-348753,"skyphos a vernice nera. Orlo dritto, corpo ovoidale rastremato verso il basso, piede ad anello svasato, anse a bastoncello impostate orizzontalmente all'orlo. Ricomposto da frammenti.",43,591,2,28,94,108,Via Oberdan,,25,26,15,-410,-390,4,"Tomba, lungo la parete orientale,01.08.1934"
1561,,348765,50932,,29/08/2020,Contursi-348765,"kantharos attico a vernice nera. Labbro spesso con profilo concavo convesso modanato, alto collo concavo, vasca poco profonda, piede ad anello modanato; anse a bastroncello rimontanti, ripiegate verso l'interno nella parte centrale. Decorato all'interno con motivo impresso:: cinque palmette unite da un cerchio; attorno due cerchi concentrici e due fasce di trattini.",43,524,2,28,94,108,via Otranto,,25,26,15,-410,-390,4,"Tomba, lungo la parete orientale,01.08.1934"
1570,,348774,50953,,28/03/2020,Contursi-348774,"tazza biansata a vernice nera. Orlo sottile indistinto, vasca a pareti dritte con fondo arrotondato, piede ad anello sagomato, anse a bastoncello orizzontali impostate all'altezza dell'orlo",43,595,2,28,94,108,Via Pitagora,,25,26,15,-410,-390,4,"Tomba a fossa 1, interno, ai piedi del defunto,01.08.1934"
1664,,348873,101425,,03/12/2020,Contursi-348873,"tazza biansata a vernice nera. Orlo sottile indistinto, profonda vasca emisferica, piede ad anello sagomato, anse a bastoncello orizzontali impostate all'altezza dell'orlo. Un'ansa ricongiunta.",43,595,2,28,97,108,via Umbria,,25,26,15,-410,-390,4,"Tomba 156,27.06.1955"
1385,,348681,4591,,18/11/2020,Contursi-348681,"Skyphos attico a figure nere. Orlo arrotondato, leggermente rientrante, vasca profonda a profilo ovoidale rastremato verso il basso, piede ad anello sagomato, anse a bastoncello impostate orizzontalmente all'orlo e rivolte verso l'alto. Decorazione a figure nere. Lato A: un uomo barbato con mantello sulle spalle danza, volgendosi indietro verso un inserviente. Avanti a lui un suonatore di cetra e una flautista. Decorazione accessoria: sull'orlo, fascia di punti; sul fondo, linguette nere e rosse alternate. Classe di Heron. Ricomposto da frammenti.",43,591,2,29,81,108,Via Leonida,,24,25,15,-510,-490,4,"Tomba degli atleti, al centro del vano, tra i sarcofagi 1 e 7,1917-1921"
1393,,348689,20313,,27/11/2020,Contursi-348689,"Boccale a vernice nera. Labbro circolare con orlo arrotondato ed estroflesso, breve collo distinto di forma troncoconica rovesciata, corpo globulare schiacciato, fondo piano; ansa a nastro impostata a occhiello tra orlo e corpo. Ricomposto da frammenti.",43,460,2,29,81,108,Via Leonida 52,,24,25,15,-510,-490,4,"Tomba degli atleti, al centro del vano, tra i sarcofagi 1 e 7,1917-1921"
1395,,348691,20315,,21/11/2020,Contursi-348691,"Kylix a figure nere di produzione attica, tipo floral band cup. Labbro indistinto dalla vasca a profilo convesso; anse a bastoncello, rivolte verso l'alto, impostate orizzontalmente sulla vasca, piede ad anello. Interamente verniciato in nero, ad eccezione del taglio del piede e di una fascia a risparmio tra le anse, decorata, su entrambi i lati, con catena di palmette e bastoncelli e una fascia a risparmio nell parte bassa del piede. Ricomposta da frammenti",43,530,2,29,81,108,Via Leonida 52,,24,25,15,-510,-490,4,"Tomba degli atleti, al centro del vano, tra i sarcofagi 1 e 7,1917-1921"
1396,,348692,20316,,04/10/2020,Contursi-348692,"Cup-skyphos a figure nere di produzione attica, classe di Cracovia. Labbro a profilo concavo con orlo svasato, distinto dalla profonda vasca a profilo convesso; anse a bastoncello, rivolte verso l'alto, impostate orizzontalmente sulla vasca, piede ad anello. Interamente verniciato in nero, ad eccezione del taglio del piede e di una fascia a risparmio tra le anse, decorata, su entrambi i lati, con catena di palmette. Ricomposta da frammenti",43,591,2,29,81,108,Via Leonida 52,,24,25,15,-510,-490,4,"Tomba degli atleti, Sarcofago 3,1917-1921"
1406,,348702,20326,,18/08/2020,Contursi-348702,"cup-skyphos a figure nere di produzione attica. Orlo arrotondato, vasca profonda a profilo convesso, piede ad anello, anse a bastoncello impostate al centro della vasca e rivolte verso l'alto. Decorazione a figure nere, uguale per entrambi i lati, nella fascia tra le anse: tra palmette, due figure maschili nude, sdraiate, rivolte verso sinistra. Attribuito al Pittore di Elaious I. Ricomposto da frammenti.",43,591,2,29,81,108,Via Leonida 52,,24,25,15,-510,-490,4,"Tomba degli atleti, Copertura del Sarcofago 4,1917-1921"
1407,,348703,20327,,02/06/2020,Contursi-348703,"cup-skyphos a figure nere di produzione attica. Orlo arrotondato, vasca profonda a profilo convesso, piede ad anello, anse a bastoncello impostate al centro della vasca e rivolte verso l'alto. Decorazione a figure nere, uguale per entrambi i lati, nella fascia tra le anse: tra palmette, due figure femminili ammantate e affrontate, retrospicienti. Attribuito al Pittore di Elaious I. Ricomposto da frammenti.",43,591,2,29,81,108,Via Leonida 52,,24,25,15,-510,-490,4,"Tomba degli atleti, Copertura del Sarcofago 4,1917-1921"
1408,,348704,20328,,23/03/2020,Contursi-348704,"cup-skyphos a figure nere di produzione attica. Orlo arrotondato, vasca profonda a profilo convesso, piede ad anello, anse a bastoncello impostate al centro della vasca e rivolte verso l'alto. Decorazione a figure nere, uguale per entrambi i lati, nella fascia tra le anse: tra palmette, corteo dionisiaco con due menadi e un satiro innazi a Dioniso, raffigurato a un'estremità, seduto e con rython nella mano. Sul fondo graffite: ΜΕ ΑΡΙΓ. Attribuito al Pittore di Elaious I. Ricomposto da frammenti.",43,591,2,29,81,108,Via Leonida 52,,24,25,15,-510,-490,4,"Tomba degli atleti, Sarcofago 3,1917-1921"
1416,,348712,20341,,15/08/2020,Contursi-348712,"Kylix a figure nere di produzione attica, tipo floral band cup. Labbro indistinto dalla vasca a profilo convesso; anse a bastoncello, rivolte verso l'alto, impostate orizzontalmente sulla vasca, piede ad anello. Interamente verniciato in nero, ad eccezione del taglio del piede e di una fascia a risparmio tra le anse, decorata, su entrambi i lati, con catena di palmette e bastoncelli e una fascia a risparmio nell parte bassa del piede. Ricomposta da frammenti",43,530,2,29,81,108,via Leonida 52,,24,25,15,-510,-490,4,"Tomba degli atleti, Copertura del Sarcofago 5,1917-1921"
1447,,348624,4404,,09/09/2020,Contursi-348624,"Lekythos a figure nere di produzione attica. Bocchello troncoconico svasato, alto collo cilindrico, spalla obliqua, corpo cilindrico rastremato verso il piede, piede a disco. Decorazione a figure nere con incisioni e sovraddipinture in bianco. Sulla spalla: palmette dritte e rovescie; sotto la spalla, linee e due file di punti. Sul corpo: al centro Circe seduta, rivolta a destra, coperta dall'himation, affronta Ulisse, stante innanzi a le, nudo e armato di spada. Ai lati della scena centrale tre dei compagni di Ulisse, trasformati in maiali. Attribuito al Pittore dell’Aurora Ricomposto da frammenti.
.",43,537,2,29,84,108,Via Leonida 52,,24,25,15,-510,-490,4,"Tomba,6742"
1451,,348628,52160,,01/09/2020,Contursi-348628,"lekythos a figure nere di produzione attica. Bocchello troncoconico ampio, stretto collo cilindrico, spalla obliqua a profilo concavo, corpo cilindrico ristretto verso il piede, piede a disco. Decorazione a figure nere con incisioni e sovraddipinture in bianco. Sulla spalla: linguette, catena di palmette dritte e rovescie. Sul corpo: sotto una fascia di punti, Teseo affronta il minotauro al cospetto di Arianna a sinistra e Atena a destra. In alto, appesi, una lira e una spada. Pittore di Edimburgo. Ricomposta da frammenti.",43,537,2,29,84,108,Via Liguria,,24,25,15,-510,-490,4,"Tomba,13487"
1534,,348738,50949,,06/03/2020,Contursi-348738,"olpe miniaturistica. Labbro estroflesso con orlo arrotondato, collo a profilo concavo indistinto dal corpo cilindrico, fondo piano, ansa a bastoncello tra labbro e corpo.",43,550,2,28,93,108,Via Minniti / Via Mezzocapo,,24,25,15,-510,-490,4,"Tomba, Interno, all'altezza delle gambe del defunto,01.08.1934"
1535,,348739,50950,,13/08/2020,Contursi-348739,"olpe miniaturistica. Labbro estroflesso con orlo arrotondato, collo a profilo concavo indistinto dal corpo cilindrico, fondo piano, ansa a bastoncello tra labbro e corpo.",43,550,2,28,93,108,Via Minniti / Via Mezzocapo,,24,25,15,-510,-490,4,"Tomba, Interno, all'altezza delle gambe del defunto,01.08.1934"
1600,,348804,52523,,24/10/2020,Contursi-348804,"skyphos a figure rosse. Orlo sottile e rientrante rispetto alla vasca ovoidale e rastremata, piede adisco, anse a sezione ovoidale impostate orizzontalmente sotto l'orlo. Sul corpo, su entrambi i lati, civetta, sotto le anse rami d'ulivo. Ricomposto da frammenti. Orlo lacunoso.",43,591,2,28,95,108,Via Regina Elena,,26,26,1,-400,-390,4,1947
1601,,348805,52527,,12/11/2020,Contursi-348805,"skyphos a figure rosse. Orlo sottile e rientrante rispetto alla profonda vasca ovoidale e rastremata, piede ad anello, anse a sezione ovoidale impostate orizzontalmente sotto l'orlo. Sul corpo, su entrambi i lati, figura femminile stante, rivolta a sinistra. sotto le anse palmette e giralli. Ricomposta da frammenti.",43,591,2,28,95,108,Via Regina Elena 44,,26,26,1,-400,-390,4,1947
1692,,348896,4609,,12/03/2020,Contursi-348896,"tazza biansata apula a figure rosse. Orlo sottile indistinto, vasca a calotta, piede ad anello, anse a bastoncello impostate orizzontalmente all'orlo. Decorazione a figure rosse: erote seduto; ai lati, sotto le anse, palmette e girali. Ricomposto",43,595,2,28,98,108,Viale Virgilio,,26,26,3,-361,-340,4,"Tomba ILIX,1915"
726,,345501,79675,,08/03/2020,Contursi-345501,"Olla peuceta con decorazione geometrica bicroma. Labbro estroflesso, corpo globulare, piede troncoconico, anse a bastoncello. Decorazione in nero e amaranto: sul labbro, motivo a punti tra due fasce in rosso; al centro, tre volatili (pavoni o fagiani) in nero, attorniati da gallinacei più piccoli, in rosso. Nella parte inferiore del corpo, tra fasce in rosso e linee in nero, teoria di gallinacei, alternativamente in rosso e in nero; tra le anse, figure umane stilizzate.",43,548,2,27,50,108,Corso Italia,Caserma D'Oria,24,24,3,-561,-540,4,"Tomba 318,T. Schoyer,26.11.1991"
728,,345503,79677,,01/05/2020,Contursi-345503,"Kylix di tipo ionico, tipo B2. Labbro estroflesso distinto da risega all'innesto con la vasca; vasca profonda, a profilo convesso, piede troncoconico, anse a bastoncello impostate orizzontalmente. All'esterno, sull'orlo e la spalle, fasce a risparmio. All'interno: linea a risparmio sull'orlo.",43,530,2,27,50,108,Corso Italia,Caserma D'Oria,24,24,3,-561,-540,4,"Tomba 318,T. Schoyer,26.11.1991"
846,,348069,110332,,09/08/2020,Contursi-348069,"Neck-amphora a vernice nera. Labbro a echino schiacciato con bordo e orlo arrotondato, collo cilindrico a pareti concave distinto, spalla orizzontale arrotondata, corpo ovoide rastremato verso il piede a echino, anse a bastoncello impostate verticalmente sul collo e sulla spalla. Interamente verniciata in nero ad eccezione del collo, a risparmio. Linee in bianco e rosso sovraddipinte sul corpo. Ricomposta da frammenti.",43,447,2,28,67,108,Ospedale Civile SS. Annunziata,,24,24,3,-561,-540,4,"Tomba, interno, presso la testata N/NE,28.03.1958"
883,,348096,117588,,16/11/2020,Contursi-348096,"Neck-amphora di produzione laconica a vernice nera. Labbro pendulo con orlo arrotondato, collo cilindrico distinto, spalla arrotondata, corpo ovoide rastremato verso il piede ad anello, anse a bastoncello impostate verticalmente sul collo e sulla spalla. Ricomposta da frammenti.",43,447,2,29,70,108,Ospedale SS. Annunziata,,24,24,3,-561,-540,4,"Tomba 3,15.10.1960"
884,,348097,117589,,18/06/2020,Contursi-348097,"Kylix attica tipo lip-cup. Labbro a profilo obliquo, con orlo sottile e lievemente estroflesso, distinto dalla vasca emisferica con una risega, alto piede a tromba, anse a bastoncello impostate obliquamente sulla vasca. Stelo, anse e interno sono interamente verniciate di nero; labbro e vasca sono a risparmio, separati da una sottile linea a vernice, e non decorati. Interno interamente verniciato, con tondo a risparmio, al centro del quale è raffigurata una sfinge. Ricomposta da frammenti.",43,530,2,29,70,108,Piazza Sardegna,,24,24,3,-561,-540,4,"Tomba 3,15.10.1960"
885,,348098,117590,,16/03/2020,Contursi-348098,"Kylix di tipo ionico (B2). Alto labbro con orlo arrotondanto e svasato, distinto dalla vasca arrotondata, piede a tromba svasato, anse a bastoncello impostate orizzontalmente sotto il labbro. Decorazione a vernice bruna con fasce a risparmio rispettivamente sul labbro e tra le anse. Ricomposta da frammenti.",43,530,2,29,70,108,Piazza Sardegna,,24,24,3,-561,-540,4,"Tomba 3,15.10.1960"
917,,348130,20130,,01/01/2020,Contursi-348130,"Kylix a figure nere di produzione attica, tipo Siana. Alto labbro svasato, angolato e distinto rispetto alla vasca tondeggiante, alto stelo con piede svasato, anse impostate obliquamente sotto il labbro. Decorazione a figure nere che si sviluppa in un unico registro su labbro e vasca. Lato A: Teoria di cavalieri seguiti da volatili, intervallati da figure femminili e maschili che all'estremità, in prossimità dell'ansa, sono affrontati. Lato B: Figure femminili alternate a cavalieri che incedono verso sinistra, seguiti da uccelli; all'estremità destra, vicino all'ansa personaggio nudo con clamide su una spalla. Interno interamente verniciato ad eccezione del tondo a risparmio con fascia concentrica decorata con motivo baccellato in rosso e bruno. Al centro del tondo gallo e boccioli. Ricomposto da più frammenti.",43,530,2,29,73,108,Piazza Sardegna,,24,24,3,-561,-540,4,"Tomba 1 (esterno),08.10.1925"
918,,348131,20132,,05/06/2020,Contursi-348131,"Kylix a figure nere di produzione attica, tipo Siana. Alto labbro svasato distinto, vasca tondeggiante, alto stelo con piede svasato, anse impostate obliquamente sotto il labbro. Decorazione a figure nere che si sviluppa in un unico registro su labbro e vasca. Lato A: al centro due guerrieri in combattimento; ai lati cavalieri che scagliano la lancia e personaggi maschili ammantati. Lato B: al centro cavaliere armato di lancia, al galoppo verso sinistra; ai lati del cavaliere due personaggi ammantati che precedono tra coppie contrapposte di guerrieri e figure maschili ammantate. Nella parte inferiore della vasca, foglie di edera. L'interno è verniciato a eccezione di un tondo a risparmio, definito da fascia baccellata, con raffigurazione di satiro in corsa verso destra. Attribuita al pittore del Troilo di Taranto. Ricomposta da frammenti.",43,530,2,29,73,108,Piazza Sardegna,,24,24,3,-561,-540,4,"Tomba 1 (esterno),08.10.1925"
1461,,348638,52168,,31/08/2020,Contursi-348638,"Neck-amphora a figure nere di produzione attica. Labbro a echino schiacciato, collo a pareti concave distinto con cordolo, spalla obliqua indistinta, corpo ovoide rastremato verso il piede ad echino, anse a bastoncello impostate verticalmente sul collo e sulla spalla. Decorata sul collo con composizione di palmette e fiori di loto disposti a croce. Nel riquadro metopale, definito da fascia con linguette nere e rosse alternate, sul lato A: figura virile ammantata rivolta a sinistra, tra due sfingi rivolte verso il centro; sul lato B pantera con il corpo di profilo e il viso di prospetto e cervo pascente. In prossimità del piede, raggi. .
Attribuita al Gruppo di Rodi 6474",43,447,2,29,85,108,Via Lucania,,24,24,3,-561,-540,4,"Tomba IV,26.11.1936"
575,,345395,107945,,11/08/2020,Contursi-345395,"Kantharos sovraddipinto. Alto labbro dritto con orlo svasato e arrotondato, distinto dal corpo, anse a nastro impostate sotto l'orlo e fino all'attacco della vasca. Decorazione figurata con sovraddipinture in bianco e giallo marrone. Lato A: testa maschile barbata con elmo e lophos. Lato B: maschera di profilo a sinistra. Sotto la figurazione, fila di punti. Parzialmente ricomposto",43,524,2,25,41,108,Regio Arsenale,Contrada Inchiusa,26,26,4,-400,-351,4,"Pozzo 1,21088"
1564,,348768,50935,,28/10/2020,Contursi-348768,"skyphos a figure rosse. Orlo dritto e ristretto, corpo ovoide rastremato, piede ad anello sagomato, anse a bastoncello impostate orizzontalmente all'orlo. Decorazione a figure rosse. Lato A: figura femminile rivolta a destra con corona in una mano e tirso nell'altra. Lato B: figura femminile con corona in mano. Sotto le anse palmette e girali. Ricondotto allo stile del Gruppo di Via Minniti da Trendall. Ricomposto da frammenti.",43,591,2,28,94,108,Via Peluso,,26,26,4,-400,-351,4,"Tomba, lungo la parete orientale,01.08.1934"
1565,,348769,50936,,23/08/2020,Contursi-348769,"skyphos a figure rosse. Orlo dritto e ristretto, corpo ovoide rastremato, piede ad anello sagomato, anse a bastoncello impostate orizzontalmente all'orlo. Decorazione a figure rosse. Lato A: satiro incedente verso destra; avanti a lui colonnina. Lato B: menade, con le spalle avvolte nell'himation, retrospiciente, che incede verso destra con in mano tirso e fiaccola (?)Sotto le anse palmette e girali. Ricondotto allo stile del Gruppo di Via Minniti da Trendall. Ricomposto da frammenti.",43,591,2,28,94,108,Via Peripato,,26,26,4,-400,-351,4,"Tomba, lungo la parete orientale,01.08.1934"
1568,,348772,50939,,17/08/2020,Contursi-348772,"skyphos a figure rosse. Orlo dritto, corpo ovoide fortemente rastremato, piede ad anello svasato, anse a bastoncello impostate orizzontalmente all'orlo. Decorazione a figure rosse. Lato A: eros incedente verso destra con le braccia sollevate. Lato B: figura femminile stante con tirso. Sotto le anse palmette e girali. Attribuito da Trendall al gruppo di via Minniti. Ricomposto da frammenti.",43,591,2,28,94,108,Via Pitagora,,26,26,4,-400,-351,4,"Tomba, a terra ai piedi del sarcofago,01.08.1934"
1602,,348806,214001,,27/09/2020,Contursi-348806,"cup-skyphos a vernice nera. Labbro indistinto, profonda vasca emisferica con risega centrale, piede ad anello modanato, sottili anse a bastoncello orizzontali rimontanti e ripiegate al centro. Interno con decorazione impressa: entro cerchio, sei ovoli radiali rispetto a un punto centrale impresso.",43,591,2,28,96,108,Via Regina Elena 44,,26,26,4,-400,-351,4,"Tomba 66,13.01.1970"
831,,348026,20852,,20/06/2020,Contursi-348026,"Skyphos di stile meso-corinzio. Orlo appena rientrante, profonda vasca troncoconica, piede ad anello. Decorazione in bruno: sul labbro, fascia a tremolo fra due linee parallele; sul corpo, teoria di animali composta da una pantera tra un ariete e un daino pascenti. Nel campo rosette e punti; presso il piede, raggi; sul fondo, cerchi concentrici. Interno verniciato in bruno. Ricomposto e restaurato",43,591,2,28,66,108,Ospedale Civile SS. Annunziata,,24,24,4,-570,-501,4,"tomba,08.04.1924"
832,,348027,20853,,31/01/2020,Contursi-348027,"Skyphos di stile meso-corinzio. Orlo appena rientrante, profonda vasca troncoconica, piede ad anello. Decorazione in bruno: sul labbro, fascia a tremolo fra due linee parallele; sul corpo, teoria di animali composta da un cigno tra due pantere affrontate, accanto, ariete pascente. Nel campo rosette, foglioline e punti; presso il piede, raggi; sul fondo, cerchi concentrici. Interno verniciato in bruno. Ricomposto e restaurato",43,591,2,28,66,108,Ospedale Civile SS. Annunziata,,24,24,4,-570,-501,4,"tomba,08.04.1924"
1454,,348631,51392,,17/04/2020,Contursi-348631,"Cratere a campana apulo a figure rosse. Labbro arrotondato e revoluto, corpo a campana rastremato verso il piede, anse leggermente ripiegate verso l'alto, piede a disco modanto. La scena figurata è realizzata a figure rosse con sovraddipinture in bianco e giallo, inquadrata superiormente da una fila di ovoli e inferiormente da una fascia a meandri e croci. Lato A: Agguato di Achille a Troilo. Il giovane Troiano è raffigurato a cavallo, mentre l'animale si abbevera a una fontana ricavata in una roccia su cui sono collocate un pinax e tre erme raffiguranti le nife. Alle spalle di Troilo un compaagno a cavallo è in fuga. Sul lato destro, nascosto, Achille con scudo e lancia; nel registro superiore Atena a mezzo busto tende la mano per indicare il troiano all'eroe greco. Lato B: Attribuita al Pittore delle Eumenidi. Ricomposto da più frammenti",43,499,2,29,84,108,Via Liguria,,26,26,6,-400,-376,4,1981
962,,348175,4457,,30/07/2020,Contursi-348175,"Lekythos attica a figure nere. Bocchello basso e campanulato, collo cilindrico, spalla quasi orizzontale, corpo ovoidale allungato fortemente rastremato verso il piede, piede a disco. Decorata con vernice nera a campitura piena sul corpo e sul bocchello. Collo e spalla risparmiati; sulla spalla boccioli di loto uniti da steli ricurvi. Linea rossa sotto la spalla, nella parte inferiore del corpo, all'attacco del piede.Ricomposta da frammenti",43,537,2,29,75,108,Via Anfiteatro,angolo Regina Elena,25,25,6,-500,-476,4,"Prop. Acclavio, Tomba (interno),17.03.1914"
1232,,348460,212421,,10/11/2020,Contursi-348460,Coppo piano a margini leggermente arrotondati. Ricomposto da più frammenti,19,156,2,29,79,108,Via Duca degli Abruzzi,,25,25,6,-500,-476,4,"Tomba 12,A. Dell'Aglio,17.11.1989"
