id_temp,id_def,nctn,inv,suf,l3,l4,piano,sala,vetrina,comune,via,geonote,scan,dsca,dscd,dtzgi,dtzgf,dtzs,dtsi,dtsf,dtm,materia,tecnica,misa,misl,misd,deso,stcc,stcl,adsp,adsm,cmpd,cmpn,fur,cdgg
190,,345731,52795,null,44,639,2,7,57,108,via Mezzacapo,null,via Mezzacapo,null,13004,24,24,6,-600,-576,8,25,tornio,,,,"alabastron di fabbrica corinzia (Corinzio Medio). Decorato sul collo e sul fondo a linguette, sul corpo due pantere sedute affrontate di profilo con volto di prospetto e in mezzo rosetta a macchia. ",3,3,1,1,06/08/2020,33,39,1
191,,345732,52796,null,44,639,2,7,57,108,via Mezzacapo,null,via Mezzacapo,null,13004,24,24,6,-600,-576,8,25,tornio,,,,"alabastron di fabbrica corinzia (Corinzio Medio) con labbro a disco e ansa con foro di sospensione impostata dal labbro alla spalla. Decorato a fasce sul labbro, linguette sul collo, fasce larghe alternate a tratti verticali e fasce più sottili sul fondo.",10,3,1,1,06/08/2020,33,39,1
192,,345735,52799,null,43,443,2,7,57,108,via Mezzacapo,null,via Mezzacapo,null,13004,23,23,5,-650,-601,8,25,tornio,,,,"alabastron fusiforme di fabbrica incerta, attribuito in bibliografia a produzione greco-orientale. Non conserva tracce di decorazione.",4,3,1,1,06/08/2020,33,39,1
193,,345733,52797,null,44,639,2,7,57,108,via Mezzacapo,null,via Mezzacapo,null,13004,23,23,9,-625,-601,8,25,tornio,,,,"kotyle di fabbrica corinzia (Corinzio Antico) con orlo semplice, anse orizzontali impostate subito sotto l'orlo, basso piede a disco. Decorata sull'orlo con fila di trattini verticali chiusi in basso da filetto e sul corpo con fascia a decorazione figurata tra filetti in alto e in basso con tre cani in corsa verso destra secondo lo schema cd. della caccia alla lepre, piede verniciato all'esterno.",2,3,1,1,06/08/2020,33,39,1
194,,345736,52800,null,44,639,2,7,57,108,via Mezzacapo,null,via Mezzacapo,null,13004,23,23,9,-625,-601,8,25,tornio,,,,"kernos di fabbrica corinzia (Corinzio Antico) composto da un sostegno sul quale sono poste cinque kotylai prive di anse. Le kotylai hanno orlo semplice, vasca rastremata verso il basso, basso piede e foro centrale, l'anello ha sezione quadrangolare e estremità superiore e inferiore rilevate. Le kotylai hanno decorazione figurata sul corpo: sfinge seduta con ali falcate e sirena retrospiciente ad ali aperte tra due pantere con rosette a macchia come riempitivi, pantere e due sirene ad ali aperte affrontate, sirene ad ali aperte tra due pantere affrontate, sirene e due figure non lette tra pantere sedute, ",2,3,1,1,2020/07/31,33,39,1
195,,345734,52798,null,44,639,2,7,57,108,via Mezzacapo,null,via Mezzacapo,null,13004,23,23,9,-625,-601,8,25,tornio,,,,"aryballos globulare di fabbrica corinzia (Corinzio Antico) con labbro a disco, corto collo, corpo globulare e ansa impostata dal labbro alla spalla. Sul piano del labbro cerchi concentrici, puntini lungo il perimetro esterno, sul fondo cerchi concentrici e sull'ansa linee parallele. Sul corpo su comasti barbati con tenia danzano rivolti a destra, verso un terzo più giovane, imberbe; come riempitivi rosette a petali e motivi irregolari.",2,3,1,1,2020/07/31,33,39,1
196,,345750,20701,null,43,450,2,7,58,108,null,c.da S. Lucia,c.da S. Lucia,null,8314,23,24,15,-610,-590,8,25,tornio,6.8,,,"aryballos globulare acromo forse d'importazione greco-orientale. Bocchello a disco, ansa a nastro impostata dal bocchello alla spalla, corpo globulare.",2,3,1,1,2020/11/16,33,39,1
197,,345751,20702,null,44,639,2,7,58,108,null,c.da S. Lucia,c.da S. Lucia,null,8314,24,24,6,-600,-576,8,25,tornio,7,,,"aryballos di tipo globulare di fabbrica corinzia (Corinzio Medio) con labbro piano, collo troncoconico, ansa impostata dal labbro alla spalla e corpo globulare. Decorazione con rosetta a nove petali sul labbro, sull'ansa reticolo ai lati e volto di figura femminile di profilo, sul corpo stella a sei punte su un lato, motivo floreale sull'altro con due fiori di loto contrapposti, quattro foglie lanceolate e motivi trapezoidali.",2,3,1,1,2020/11/16,33,39,1
198,,345753,20704,null,44,639,2,7,58,108,null,c.da S. Lucia,c.da S. Lucia,null,8314,24,24,6,-600,-576,8,25,tornio,12,,,"kotyle di fabbrica corinzia (Corinzio Medio) con orlo semplice, anse orizzontali impostate subito sotto l'orlo, basso piede ad anello. Decorata sull'orlo con fila di trattini verticali chiusi da filetti e sul corpo con fascia a decorazione figurata tra filetti in alto e in basso con cervo tra due pantere e volatile con testa rivolta all'indietro, rosette semplici e punti come riempitivi, raggi alla base della vasca, piede verniciato.",6,3,1,1,2020/11/16,33,39,1
199,,345754,20705,null,44,639,2,7,58,108,null,c.da S. Lucia,c.da S. Lucia,null,8314,24,24,6,-600,-576,8,25,tornio,12,,,"kotyle di fabbrica corinzia (Corinzio Medio) con orlo semplice, anse orizzontali impostate subito sotto l'orlo, basso piede ad anello. Decorata sull'orlo con fila di trattini verticali chiusi da filetti e sul corpo con fascia a decorazione figurata tra filetti in alto e in basso con quattro sirene e un cervo pascente, rosette semplici e punti come riempitivi, raggi alla base della vasca, piede verniciato.",6,3,1,1,2020/11/16,33,39,1
200,,345755,20706,null,44,639,2,7,58,108,null,c.da S. Lucia,c.da S. Lucia,null,8314,24,24,6,-600,-576,8,25,tornio,12,,,"kotyle di fabbrica corinzia (Corinzio Medio) con orlo semplice, anse orizzontali impostate subito sotto l'orlo, basso piede ad anello. Decorata sull'orlo con fila di trattini verticali chiusi da filetti e sul corpo con fascia a decorazione figurata tra filetti in alto e in basso con cervide tra due pantere e volatile con testa ruvolta all'indietro, rosette semplici e punti come riempitivi, raggi alla base della vasca, piede verniciato.",6,3,1,1,2020/11/16,33,39,1
201,,345752,20703,null,44,639,2,7,58,108,null,c.da S. Lucia,c.da S. Lucia,null,8314,24,24,6,-600,-576,8,25,tornio,16,,,"kotyle di fabbrica corinzia (Corinzio Medio) con orlo semplice, anse orizzontali impostate sul'orlo, basso piede ad anello. Decorata sull'orlo con serie di spezzate oblique chiuse da filetti. Sul corpo, scena di komos (danza) con auleta di profilo, rivolto a destra, e cinque comasti con tenia sul capo, barba e corto chitone, seguiti da un gruppo di due lottatori, nudi e con barba, e da una scena erotica composta da tre personaggi. Il primo, un contorsionista itifallico, poggia il viso sui glutei di un giovane che si accoppia a un uomo, piegato su un cuscino che tiene la spalla del suo amante con la mano sinistra e poggia la destra su un bastone. Segue scena di choros femminile con cinque figure di prospetto con volto di profilo che sitengono per le mani. Come riempitivi rosette a petali, particolarmente dense in corrispondenza della scena con koros femminile.Raggi sul fondo della vasca e piede verniciato.",6,3,1,1,2020/11/16,33,39,1
202,,345756,20707,null,44,639,2,7,58,108,null,c.da S. Lucia,c.da S. Lucia,null,8314,24,24,6,-600,-576,8,25,tornio,,,,"pisside di fabbrica corinzia (Corinzio Medio) con orlo verticale, corpo globulare, anse verticali impostate sulla spalla, basso piede ad anello. L'orlo è verniciato, sul corpo decorazione figurata tra fasce con cervo pascente, pantera e volatile tra due uccelli con testa di grifo, come riempitivi rosette a petali e punti, piede verniciato.",6,3,1,1,2020/11/16,33,39,1
203,,345737,4918,null,44,639,2,7,58,108,via di Palma,null,via di Palma,null,3852,24,24,6,-600,-576,8,25,tornio,13,,,"anforisco di fabbrica corinzia (Corinzio Medio) con alto orlo verticale, collo troncoconico con estremità inferiore svasata, corpo piriforme fortemente rastremato verso il basso, anse impostate in verticale dall'orlo alla spalla, piede a tronco di cono rovesciato. Orlo verniciato, collo decorato con linea a zigzag, sulla spalla linguette allungate, sul corpo rosette a petali e cerchielli tra linee sottili , raggiera sul fondo, piede verniciato. ",10,3,1,1,2020/11/16,33,39,1
204,,345739,4920,null,44,639,2,7,58,108,via di Palma,null,via di Palma,null,3852,24,24,6,-600,-576,8,25,tornio,17.3,,,"anforisco di fabbrica corinzia (Corinzio Medio) con alto orlo verticale, collo troncoconico con estremità inferiore svasata, corpo piriforme fortemente rastremato verso il basso, anse impostate in verticale dall'orlo alla spalla, piede a tronco di cono rovesciato. Orlo verniciato, collo decorato con linea a zigzag, due fasce figurate sulla spalla e sul corpo tra bande e linee sottili, raggiera sul fondo, piede verniciato. Nella fascia figurata sulla spalla leone, volatile e capro pascente; in quella sul corpo capro tra leone e pantera e cigno restrospieciente.",10,3,1,1,2020/11/16,33,39,1
205,,345743,4924,null,44,639,2,7,58,108,via di Palma,null,via di Palma,null,3852,24,24,6,-600,-576,8,25,tornio,17.3,,,"anforisco di fabbrica corinzia (Corinzio Medio) con alto orlo verticale, collo troncoconico con estremità inferiore svasata, corpo piriforme fortemente rastremato verso il basso, anse impostate in verticale dall'orlo alla spalla, piede a tronco di cono rovesciato. Orlo verniciato, collo decorato con linea a zigzag, due fasce figurate sulla spalla e sul corpo tra bande e linee sottili, raggiera sul fondo, piede verniciato. Nella fascia figurata sulla spalla leone, volatile e capro pascente; in quella sul corpo capro tra leone e pantera e cigno restrospieciente. Lo Porto lo cita con n. inv. errato (4926 invece che 4924).",10,3,1,1,2020/11/16,33,39,1
206,,345747,4928,null,44,639,2,7,58,108,via di Palma,null,via di Palma,null,3852,24,24,6,-600,-576,8,25,tornio,17,,,"anforisco di fabbrica corinzia (Corinzio Medio) con alto orlo verticale, collo troncoconico con estremità inferiore svasata, corpo piriforme fortemente rastremato verso il basso, anse impostate in verticale dall'orlo alla spalla, piede a tronco di cono rovesciato. Orlo verniciato, collo decorato con linea a zigzag, due fasce figurate sulla spalla e sul corpo tra bande e linee sottili, raggiera sul fondo, piede verniciato. Nella fascia figurata sulla spalla volatile retrospieciente; in quella sul corpo pantera tra due capri pascenti.",10,3,1,1,2020/11/16,33,39,1
207,,345744,4925,null,44,639,2,7,58,108,via di Palma,null,via di Palma,null,3852,24,24,7,-575,-550,8,25,tornio,13.7,,,"aryballos di tipo globulare di grandi dimensioni di fabbrica corinzia (Corinzio Tardo) con labbro piano, collo troncoconico, ansa impostata dal labbro alla spalla, corpo globulare e piede ad anello. Decorazione a linguette tra filetti sul piano del labbro e apuntini sul perimetro esterno, ansa decorata a zigzag, linguette sulla spalla, sul corpo decorazione figurata con Boreas ad ali spiegate volto a destra, in corsa e con un delfino sotto le gambe, seguito da un cigno di profilo volto a destra e da un leone gradiente, sempre volto a destra, con fauci spalancate. Come riempitivi rosette a petali, con e senza cerchielli centrali, e fiori di loto. ",4,3,1,1,2020/11/16,33,39,1
208,,345741,4922,null,44,639,2,7,58,108,via di Palma,null,via di Palma,null,3852,24,24,7,-575,-550,8,25,tornio,6,,,"aryballos di tipo globulare di fabbrica corinzia (Corinzio Tardo) con labbro piano, collo troncoconico, ansa impostata dal labbro alla spalla e corpo globulare. Decorazione con linguette racchiuse da cerchi concentrici sul labbro, altre linguette radiali sulla spalla, sul corpo fascia figurata tra filetti con sirena ad ali aperte retrospiciente, rosette e elementi lineari come riempitivi.",10,3,1,1,2020/11/16,33,39,1
209,,345742,4923,null,44,639,2,7,58,108,via di Palma,null,via di Palma,null,3852,24,24,7,-575,-550,8,25,tornio,5,,,"aryballos di tipo globulare di fabbrica corinzia (Corinzio Tardo) con labbro piano, collo troncoconico, ansa impostata dal labbro alla spalla e corpo globulare. Decorazione con linguette racchiuse da cerchi concentrici sul labbro, altre linguette radiali sulla spalla, sul corpo fascia figurata tra filetti con cavallo gradiente rivolto a destra, cerchi concentrici sul fondo, rosette a macchia come riempitivi.",10,3,1,1,2020/11/16,33,39,1
210,,345748,4929,null,44,639,2,7,58,108,via di Palma,null,via di Palma,null,3852,24,24,7,-575,-550,8,25,tornio,5,,,"aryballos di tipo globulare di fabbrica corinzia (Corinzio Tardo) con labbro piano, collo troncoconico, ansa impostata dal labbro alla spalla e corpo globulare. Decorazione ma conservata con linguette racchiuse da cerchi concentrici sul labbro, altre linguette radiali sulla spalla, sul corpo fascia figurata tra filetti con cavallo gradiente rivolto a destra, cerchi concentrici sul fondo, rosette a macchia come riempitivi.",2,3,1,1,2020/11/16,33,39,1
211,,345738,4919,null,44,657,2,7,58,108,via di Palma,null,via di Palma,null,3852,24,24,22,,,8,25,tornio,8,,,"lydion acromo di fabbrica greco-orientale con orlo svasato, collo cilindrico, corpo piriforme fortmente rastremato verso il basso, piede a tronco di cono rovesciato. Tracce di due solcature sulla spalla.",10,3,1,1,2020/11/16,33,39,1
212,,345745,4926,null,44,657,2,7,58,108,via di Palma,null,via di Palma,null,3852,24,24,22,,,8,25,tornio,8,,,"lydion acromo di fabbrica greco-orientale con orlo svasato, collo cilindrico, corpo piriforme fortmente rastremato verso il basso, piede a tronco di cono rovesciato. Tracce di due solcature sulla spalla.",10,3,1,1,2020/11/16,33,39,1
213,,345749,4930,null,44,639,2,7,58,108,via di Palma,null,via di Palma,null,3852,24,24,6,-600,-576,8,25,tornio,4.7,,11,"kylix di fabbrica corinzia (Corinzio Medio) con labbro a profilo rettilineo, vasca bassa e larga, piede ad anello. Decorata a fasce con parte bassa della vasca interamente verniciata.",2,3,1,1,2020/11/16,33,39,1
214,,345740,4921,null,44,939,2,7,58,108,via di Palma,null,via di Palma,null,3852,24,24,7,-570,-570,8,25,tornio,17.3,,,"kantharos di fabbrica laconica interamente verniciato con alto labbro svasato, vasca schiacciata lenticolare, anse verticali impostate dall'orlo alla spalla, basso piede svasato.",2,3,1,1,2020/11/16,33,39,1
215,,345746,4927,null,44,642,2,7,58,108,via di Palma,null,via di Palma,null,3852,24,24,7,-575,-550,8,25,tornio,14,,,"olpe di fabbrica coloniale con orlo semplice, collo troncoconico, ansa a nastro sormontante l'orlo e impostata sulla spalla, corpo globulare espanso verso il basso. Verniciata nella parte alta per immersione.",2,3,1,1,2020/11/16,33,39,1
216,,345759,20684,null,44,639,2,7,59,108,via Messapia,null,"Via Messapia, c.da Vaccarella",null,9669,24,24,6,-600,-576,8,25,tornio,20,,,"alabastron di grandi dimensioni di fabbrica corinzia (Corinzio Medio iniziale) con labbro a disco e ansa con foro di sospensione impostata dal labbro alla spalla. Decorato su labbro, collo e fondo da linguette radiali tra filetti, puntini sul perimetro esterno del labbro; sul corpo due leoni affrontati a un grande trofeo vegetale con fiori di loto contrapposti.",2,3,1,1,2020/11/17,33,39,1
217,,345774,20700,null,44,639,2,7,59,108,via Messapia,null,"Via Messapia, c.da Vaccarella",null,9669,24,24,6,-600,-576,8,25,tornio,14.1,,,"alabastron di grandi dimensioni di fabbrica corinzia (Corinzio Medio) con labbro a disco e ansa con foro di sospensione impostata dal labbro alla spalla. Decorato su labbro, collo e fondo da linguette radiali, puntini sul perimetro esterno del labbro; sul corpo volatile con testa di pantera con ali spalancate.",2,3,1,1,2020/11/17,33,39,1
218,,345766,20691,null,44,639,2,7,59,108,via Messapia,null,"Via Messapia, c.da Vaccarella",null,9669,24,24,6,-600,-576,8,25,tornio,18.2,,,"alabastron di grandi dimensioni di fabbrica corinzia (Corinzio Medio iniziale) con labbro a disco e ansa con foro di sospensione impostata dal labbro alla spalla. Decorato su labbro, collo e fondo da linguette radiali tra filetti, puntini sul perimetro esterno del labbro; sul corpo, a vernice nera e paonazza, con sirena di profilo, volta a sinistra, con ali aperte e fitti puntini bianchi per sottolineare i dettagli; come riempitivi rosette a petali e motivi irregolari.",10,3,1,1,2020/11/17,33,39,1
219,,345757,20682,null,44,639,2,7,59,108,via Messapia,null,"Via Messapia, c.da Vaccarella",null,9669,24,24,6,-600,-576,8,25,tornio,17.8,,,"alabastron di grandi dimensioni di fabbrica corinzia (Corinzio Medio iniziale) con labbro a disco e ansa con foro di sospensione impostata dal labbro alla spalla. Decorato su labbro e fondo da linguette radiali tra filetti, puntini sul perimetro esterno del labbro, sul collo elemento vegetale e sotto, sul corpo, a vernice nera e paonazza, sirena di profilo, volta a sinistra, con ali aperte e fitti puntini bianchi per sottolineare i dettagli; come riempitivi rosette a petali e motivi irregolari.",10,3,1,1,2020/11/17,33,39,1
220,,345760,20685,null,44,639,2,7,59,108,via Messapia,null,"Via Messapia, c.da Vaccarella",null,9669,24,24,6,-600,-576,8,25,tornio,17,,,"alabastron di grandi dimensioni di fabbrica corinzia (Corinzio Medio iniziale) con labbro a disco e ansa con foro di sospensione impostata dal labbro alla spalla. Decorato su labbro, collo e fondo da linguette radiali tra filetti, puntini sul perimetro esterno del labbro; sul corpo, civetta ad ali spiegate di prospetto.",2,3,1,1,2020/11/17,33,39,1
221,,345758,20683,null,44,639,2,7,59,108,via Messapia,null,"Via Messapia, c.da Vaccarella",null,9669,24,24,6,-600,-576,8,25,tornio,20.4,,,"alabastron di grandi dimensioni di fabbrica corinzia (Corinzio Medio) con labbro a disco e ansa con foro di sospensione impostata dal labbro alla spalla. Decorato su labbro, collo e fondo da linguette radiali tra filetti, puntini sul perimetro esterno del labbro; sul corpo, gallo di profilo rivolto a destra con ritocchi paonazzi; come riempitivi rosette a petali con cerchielli centrali.",2,3,1,1,2020/11/17,33,39,1
222,,345767,20692,null,44,639,2,7,59,108,via Messapia,null,"Via Messapia, c.da Vaccarella",null,9669,24,24,6,-600,-576,8,25,tornio,16.9,,,"alabastron di grandi dimensioni di fabbrica corinzia (Corinzio Medio) con labbro a disco e ansa con foro di sospensione impostata dal labbro alla spalla. Decorato su labbro, collo e fondo da linguette radiali tra filetti, puntini sul perimetro esterno del labbro; sul corpo, due galli affrontati ai lati di un trofeo vegetale composto da due fiori di loto.",2,3,1,1,2020/11/17,33,39,1
223,,345772,20697,null,44,639,2,7,59,108,via Messapia,null,"Via Messapia, c.da Vaccarella",null,9669,24,24,6,-600,-576,8,25,tornio,7,,,"aryballos di fabbrica corinzia (Corinzio Medio iniziale) con labbro a disco, ansa impostata dal labbro alla spalla, corpo globulare. Decorato con linguette radiali sul labbro e sulla spalla, puntini sul perimetro esterno del labbro, girandola sul fondo e trattini orizzontali sull'ansa; sul corpo decorazione figurata tra filetti con due cavalieri affrontati e gallo sotto l'ansa; come riempitivi rosette a petali e con cerchiello centrale.",2,3,1,1,2020/11/17,33,39,1
224,,345762,20687,null,44,639,2,7,59,108,via Messapia,null,"Via Messapia, c.da Vaccarella",null,9669,24,24,6,-600,-576,8,25,tornio,6.3,,,"aryballos di fabbrica corinzia (Corinzio Medio) con labbro a disco, ansa impostata dal labbro alla spalla, corpo globulare. Decorato con cerchi concentrici sul piano e puntini sul perimetro esterno del labbro, linguette radiali sulla spalla, cerchi concentrici sul fondo e zigzag sull'ansa; sul corpo decorazione figurata tra filetti con tre comasti, due affrontati.",2,3,1,1,2020/11/17,33,39,1
225,,345770,20695,null,44,639,2,7,59,108,via Messapia,null,"Via Messapia, c.da Vaccarella",null,9669,24,24,6,-600,-576,8,25,tornio,6.8,,,"aryballos di fabbrica corinzia (Corinzio Medio iniziale) con labbro a disco, ansa impostata dal labbro alla spalla, corpo globulare. Decorato con cerchi concentrici sul piano e puntini sul perimetro esterno del labbro, linguette radiali sulla spalla, cerchi concentrici sul fondo e zigzag sull'ansa; sul corpo decorazione figurata tra filetti con tre comasti, due affrontati.",4,3,1,1,2020/11/17,33,39,1
226,,345771,20696,null,44,639,2,7,59,108,via Messapia,null,"Via Messapia, c.da Vaccarella",null,9669,24,24,6,-600,-576,8,25,tornio,6.65,,,"aryballos di fabbrica corinzia (Corinzio Medio iniziale) con labbro a disco, ansa impostata dal labbro alla spalla, corpo globulare. Decorato con cerchi concentrici sul piano e puntini sul perimetro esterno del labbro, linguette radiali sulla spalla, cerchi concentrici sul fondo e tratti orizzontali sull'ansa; sul corpo decorazione figurata tra filetti con quattro comasti.",4,3,1,1,2020/11/17,33,39,1
227,,345769,20694,null,44,639,2,7,59,108,via Messapia,null,"Via Messapia, c.da Vaccarella",null,9669,24,24,6,-600,-576,8,25,tornio,7,,,"aryballos di fabbrica corinzia (Corinzio Medio iniziale) con labbro a disco, ansa impostata dal labbro alla spalla, corpo globulare. Decorato con cerchi concentrici sul piano del labbro, linguette radiali sulla spalla, baccellature sul fondo, fasce alternate di vernice nera e paonazza sul corpo con motivo a reticolo tra una l'altra in alto",2,3,1,1,2020/11/17,33,39,1
228,,345763,20688,null,44,639,2,7,59,108,via Messapia,null,"Via Messapia, c.da Vaccarella",null,9669,24,24,6,-600,-576,8,25,tornio,7,,,"aryballos di fabbrica corinzia (Corinzio Medio iniziale) con labbro a disco, ansa impostata dal labbro alla spalla, corpo globulare. Decorato con linguette radiali sul piano e puntini sul perimetro esterno del labbro, linguette radiali sulla spalla e sul fondo, zigzag sull'ansa; sul corpo decorazione figurata con cigno ad ali aperte con punti paonazzi suddipinti.",3,3,1,1,2020/11/17,33,39,1
229,,345773,20698,null,44,639,2,7,59,108,via Messapia,null,"Via Messapia, c.da Vaccarella",null,9669,24,24,6,-600,-576,8,25,tornio,7,,,"aryballos di fabbrica corinzia (Corinzio Medio) con labbro a disco, ansa impostata dal labbro alla spalla, corpo globulare. Decorato con linguette radiali sul piano e puntini sul perimetro esterno del labbro; sul corpo decorazione figurata con cigno ad ali aperte con particolari suddispinti in bianco.",2,3,1,1,2020/11/17,33,39,1
230,,345761,20686,null,44,639,2,7,59,108,via Messapia,null,"Via Messapia, c.da Vaccarella",null,9669,24,24,6,-600,-576,8,25,tornio,8.1,,,"aryballos di fabbrica corinzia (Corinzio Medio; Warrior Freeze Group) con labbro a disco, ansa impostata dal labbro alla spalla, corpo globulare. Decorato con cerchi concentrici sul piano del labbro, puntini lungo il perimetro esterno, pennellate sull'ansa, sulla spalla linguette radiali, sul fondo altri cerchi concentrici, sul corpo decorazione figurata con corteo di opliti su sfondo fittamente puntinato.",2,3,1,1,2020/11/17,33,39,1
231,,345768,20693,null,44,639,2,7,59,108,via Messapia,null,"Via Messapia, c.da Vaccarella",null,9669,24,24,6,-600,-576,8,25,tornio,13,,,"aryballos di grandi dimensioni di fabbrica corinzia (Corinzio Medio) con labbro a disco, ansa impostata dal labbro alla spalla, corpo globulare. Decorato con linguette radiali sul piano del labbro, sulla spalla e sul fondo, zigzag sull'ansa, puntini lungo il perimetro esterno, sul corpo decorazione figurata con pantera alata e corpo maculato reso a graffito, rosette come riempitivi.",4,3,1,1,2020/11/17,33,39,1
232,,345764,20689,null,44,639,2,7,59,108,via Messapia,null,"Via Messapia, c.da Vaccarella",null,9669,24,24,6,-600,-576,8,25,tornio,6.2,,,"kotyle di produzione corinzia (Corinzio Medio) con orlo semplice, anse impostate subito sotto l'orlo, vasca bassa e larga, piede ad anello. Vasca decorata con motivo vegetale con doppio fiore di loto e girali ai lati tra riempitivi vari composti per lo più da rosette a cerchio con punto centrale, parte bassa della vasca decorata con fasce policrome di vario spessore.",2,3,1,1,2020/11/17,33,39,1
233,,345765,20690,null,44,657,2,7,59,108,via Messapia,null,"Via Messapia, c.da Vaccarella",null,9669,23,23,8,-675,-650,8,70,stampo,9.7,,,balsamario plastico di produzione rodia in forma di figura umana con inginocchiata davanti a un grosso vaso sul quale poggia entrambe le mani; sulla testa l'imboccatura. La figura è priva del braccio destro.,3,3,1,1,2020/11/17,33,39,1
234,,345791,20827,null,44,639,2,7,59,108,null,c.da Vaccarella,c.da Vaccarella,null,9840,24,24,6,-600,-576,8,25,tornio,21,,28,"kotyle di produzione corinzia di grandi dimensioni (Corinzio Medio) con orlo semplice, anse impostate subito sotto l'orlo, vasca ampia, piede ad anello. Vasca decorata con scena figurata che occupa tutto il campo: su di un lato un leone a fauci spalancate e un cinghiale contrapposti, sull'altro due tori pascenti sempre contrapposti. Fitti riempitivi costituiti da rosette a macchia con cerchielli centrali e a petali e altri motivi lineari. In basso raggiera separata dalla decorazione figurata da una fascia, piede verniciato.",4,3,1,1,2020/11/17,33,39,1
235,,345777,20812,null,44,639,2,7,59,108,null,c.da Vaccarella,c.da Vaccarella,null,9840,24,24,6,-600,-576,8,25,tornio,11,,16,"kotyle di produzione corinzia  (Corinzio Medio) con orlo semplice, anse impostate subito sotto l'orlo, vasca ampia, piede ad anello. Vasca decorata con scena figurata che occupa tutto il campo: sirene retrospicienti affrontate a una grossa infiorescenza costituita da due fiori di loto contrapposti in verticale, seguono fasce e filetti e fitta e sottile raggiera, piede verniciato, come riempitivi rosette a macchia e motivi informi.",2,3,1,1,2020/11/17,33,39,1
236,,345780,20815,null,44,639,2,7,59,108,null,c.da Vaccarella,c.da Vaccarella,null,9840,24,24,7,-575,-550,8,25,tornio,23,,,"hydria di produzione corinzia (Corinzio Tardo) con orlo ingrossato, collo a tronco di cono svasato con collarino plastico a ca. metà altezza, corpo globulare rastremato verso il basso, ansa a nastro verticale impostata dal collarino alla spalla, anse orizzontali a sezione cilindrica impostate appena sotto il punto di massima espansione del corpo. Orlo, collo e anse verniciati, fascia a quinconce sulla spalla, altra fascia posta a delimitare raggiera sfalsata sul fondo della vasca, piede verniciato.",2,3,1,1,2020/11/17,33,39,1
237,,345787,20822,null,44,639,2,7,59,108,null,c.da Vaccarella,c.da Vaccarella,null,9840,24,24,6,-600,-576,8,25,tornio,13,,,"pisside di fabbrica corinzia (Corinzio Medio) con orlo verticale, corpo globulare, anse verticali impostate sulla spalla, basso piede ad anello. Orlo verniciato, sulla spalla baccellatura delimitata da fasce a punti sfalsati e piene, segue decorazione figurata e in basso altre fasce piene fino al piede, verniciato. Nella fascia figurata sui due lati si ripete la stessa sequenza, due pantere affrontate e un capro pascente, su un lato è aggiunto un volatile; affollati riempitivi costituiti da rosette a macchia e motivi irregolari.",2,3,1,1,2020/11/17,33,39,1
238,,345781,20816,null,44,642,2,7,59,108,null,c.da Vaccarella,c.da Vaccarella,null,9840,24,24,6,-600,-576,8,25,tornio,21.5,,,"olpe di fabbrica coloniale, d'imitazione corinzia, con orlo semplice svasato con rotella plastica che decora l'ansa, verticale a doppio bastoncello, collo troncoconico, corpo globulare espanso verso il basso, piede a basso anello. Interamente verniciata con fasce paonazze tra filetti bianchi all'interno della bocca, sotto l'ansa, al punto di massima espansione e in prossimità del piede, raggiera sul fondo e decorazione graffita sulla spalla con motivo a palmette contrapposte fra volute. ",2,3,1,1,2020/11/17,33,39,1
239,,345782,20817,null,44,639,2,7,59,108,null,c.da Vaccarella,c.da Vaccarella,null,9841,24,24,4,-575,-550,8,25,tornio,5.5,,,"aryballos di fabbrica corinzia (Corinzio Tardo) con labbro a disco, ansa impostata dal labbro alla spalla, corpo globulare. Decorato con cerchi concentrici sul piano del labbro, filetti lungo il perimetro esterno, sulla spalla linguette radiali, sul corpo teoria di opliti, cerchi concentrici verso il fondo.",2,3,1,1,2020/11/17,33,39,1
240,,345783,20818,null,44,639,2,7,59,108,null,c.da Vaccarella,c.da Vaccarella,null,9841,24,24,4,-575,-550,8,25,tornio,6,,,"aryballos di fabbrica corinzia (Corinzio Tardo) con labbro a disco, ansa impostata dal labbro alla spalla, corpo globulare. Decorato con cerchi concentrici sul piano del labbro, filetti lungo il perimetro esterno, sulla spalla linguette radiali, sul corpo teoria di opliti, cerchi concentrici verso il fondo. Rivestimento e vernici mal conservati.",3,3,1,1,2020/11/17,33,39,1
241,,345784,20819,null,44,639,2,7,59,108,null,c.da Vaccarella,c.da Vaccarella,null,9841,24,24,4,-575,-550,8,25,tornio,6,,,"aryballos di fabbrica corinzia (Corinzio Tardo) con labbro a disco, ansa impostata dal labbro alla spalla, corpo globulare. Decorato con cerchi concentrici sul piano del labbro, filetti lungo il perimetro esterno, sulla spalla linguette radiali, sul corpo teoria di opliti, cerchi concentrici verso il fondo. Rivestimento e vernici molto mal conservati.",3,3,1,1,2020/11/17,33,39,1
242,,345785,20820,null,44,639,2,7,59,108,null,c.da Vaccarella,c.da Vaccarella,null,9841,24,24,4,-575,-550,8,25,tornio,6.5,,,"aryballos di fabbrica corinzia (Corinzio Tardo) con labbro a disco, ansa impostata dal labbro alla spalla, corpo globulare. Decorato con cerchi concentrici sul piano del labbro, filetti lungo il perimetro esterno, sulla spalla linguette radiali, sul corpo teoria di opliti, cerchi concentrici verso il fondo. Rivestimento e vernici molto mal conservati.",3,3,1,1,2020/11/17,33,39,1
