"id","scheda","cmpd","nctn","inventario","suffisso","titolo","l3","l4","sala","scaffale","cassetta","comune","via","geonote","dtzgi","dtzgf","dtzs","dtsi","dtsf","materia","tecnica","misa","misl","misp","deso","stcc","oss","stima"
181,,44696,329524,20755,,"Contursi-329524",43,445,3,1,5,108,,"casa Tanese",24,24,7,-575,-551,25,119,,,,"Amphoriskos tardo corinzio. Bocchello alto di forma cilindrica, collo distinto dalla spalla, corpo ovoide fortemente rastremato verso il piede a echino; anse impostate tra collo e spalla. Decorazione a vernice bruna: sul labbro, fasce orizzontali parallele; sul collo zig-zag, sulla spalla baccellature; sul corpo, tra fasce parallele e fregio zoomorfo con leone e capro pascente. Piede verniciato",3,"tomba 7.5.1924",
172,,44582,329515,20746,,"Contursi-329515",43,450,3,1,5,108,,"casa Tanese",24,24,7,-575,-551,25,119,"6.5",,,"Aryballos globulare corinzio medio. Bocchello a disco, breve collo, corpo globulare, ansa a nastro impostata tra bocchello e spalla. Sul piano del bocchello, cerchi concentrici, sul bordo esterno del bocchello, reticolato.Sotto l'ansa segno cruciforme. Sul ventre, in bruno motivo floreale con foglie lanceolate ed elementi reticolati. Vernice quasi completamente evanida.",3,"tomba 7.5.1924",
173,,44846,329516,20747,,"Contursi-329516",43,450,3,1,5,108,,"casa Tanese",24,24,7,-575,-551,25,119,7,,,"Aryballos globulare corinzio medio. Bocchello a disco, breve collo, corpo globulare, ansa a nastro impostata tra bocchello e spalla. Sul piano del bocchello, cerchi concentrici, sul bordo esterno del bocchello, reticolato.Sotto l'ansa segno cruciforme. Sul ventre, in bruno motivo floreale con foglie lanceolate ed elementi reticolati. Vernice quasi completamente evanida.",3,"tomba 7.5.1924",
176,,44819,329519,20750,,"Contursi-329519",43,450,3,1,5,108,,"casa Tanese",24,24,7,-575,-551,25,119,"6.5",,,"Aryballos globulare corinzio medio. Bocchello a disco, breve collo, corpo globulare, ansa a nastro impostata tra bocchello e spalla. Sul piano del bocchello, linguette, sul bordo esterno, punti. Sul ventre, in bruno pantera. Vernice completamente evanida.",3,"tomba 7.5.1924",
137,,44600,329792,20662,,"Contursi-329792",43,450,3,2,32,108,"Via Dante","Contrada Corti Vecchie, Casa Lincessi",24,24,7,-575,-551,25,119,7,,,"Aryballos globulare corinzio medio. Bocchello a disco, corpo globulare, ansa a nastro impostata tra bocchello e spalla. Sul piano del bocchello rosetta; sul ventre, in bruno, trofeo floreale con foglie lanceolate , fiori di loto ed elementi reticolati. Vernice quasi interamente evanida.",3,"tomba 1 10.2.1926",
129,,44703,329610,20654,,"Contursi-329610",43,540,3,1,17,108,"Via Dante","Contrada Corti Vecchie, Casa Lincessi",24,24,7,-575,-551,25,119,10,,,"Lydion. Labbro revoluto, collo a profilo obliquo, spalla arrotondata, corpo schiacciato. Mancante del piede; orlo lacunoso.",3,"tomba 1 10.2.1926",
186,,44611,330238,20765,,"Contursi-330238",43,591,3,2,79,108,,,24,24,7,-575,-551,25,119,"7.5",,,"Skyphos corinzio tardo. Orlo appena rientrante, profonda vasca troncoconica rastremata, piede ad anello; anse orizzontali a bastoncello. Decorato interamente in nero ad eccezione di una fascia a risparmio con raggi presso il piede. Vernice quasi interamente evanida.",3,"Tomba 9984",
1355,,44680,330085,50232,,"Contursi-330085",43,530,3,2,64,108,"Via Nettuno",,24,24,,-580,-570,25,119,7,"16.7",,"Kylix meso corinzia. Alto labbro svasato, distinto dalla vasca emisferica espansa sotto l'orlo, piede a tromba svasato, anse a bastoncello impostate orizzontalmente sotto il labbro. Decorazione quasi interamente evanida, si riconosce sul corpo la raffigurazione di un volatile retrospiciente tra grifoni, su entrambi i lati.",3,"07.03.1934",
1357,,44739,330087,50235,,"Contursi-330087",43,591,3,2,64,108,"Via Nettuno",,24,24,,-580,-570,25,119,13,"18.5",,"Skyphos mesocorinzio. Orlo appena rientrante, profonda vasca troncoconica rastremata, piede ad anello. Decorazione quasi completamente evanida. Sull'orlo, tra linee orizzontali, tremoli; sul corpo, teoria di volatili tra riempitivi a rosette e punti. Presso il piede, raggi. Ricomposto.",3,"07.03.1934",
1359,,44626,330089,50239,,"Contursi-330089",43,591,3,2,64,108,"Via Nettuno",,24,24,,-580,-570,25,119,7,11,,"Skyphos mesocorinzio. Orlo appena rientrante, profonda vasca troncoconica, piede ad anello svasato. Decorazione quasi completamente evanida. Sull'orlo, tra linee orizzontali, tremoli; sul corpo, teoria di cani correnti. Presso il piede, raggi. Ricomposto",3,"07.03.1934",
1360,,44686,330090,50240,,"Contursi-330090",43,591,3,2,64,108,"Via Nettuno",,24,24,,-580,-570,25,119,"7.3","10.5",,"Skyphos mesocorinzio. Orlo appena rientrante, profonda vasca troncoconica rastremata, piede ad anello. Decorazione quasi completamente evanida. Sull'orlo, tra linee orizzontali, tremoli; sul corpo, teoria di cani correnti. Presso il piede, raggi. Ricomposto",3,"07.03.1934",
1361,,44599,330091,50241,,"Contursi-330091",43,591,3,2,64,108,"Via Nettuno",,24,24,,-580,-570,25,119,7,11,,"Skyphos mesocorinzio. Orlo appena rientrante, profonda vasca troncoconica appena rastremata, piede ad anello. Decorazione completamente evanida. Sull'orlo, tra linee orizzontali, tremoli. Presso il piede, raggi. Ricomposto",3,"07.03.1934",
256,,44786,330511,27070,,"Contursi-330511",43,458,3,3,96,108,,"Via Regina Elena",29,29,4,-100,-50,25,119,"9.7",7,,"Bicchiere a pareti sottili tipo Ricci 1.1/Marabini I, labbro modanato con orlo estroflesso, corpo ovoide rastremato verso il basso, fondo piano. La superficie esterna è decorata da festoni alla barbottina inquadrati superiormente da due linee parallele. Lacunoso nell'orlo",3,"Urna 1 10365",
1348,,44701,330078,50225,,"Contursi-330078",43,450,3,2,64,108,"Via Nettuno",,24,24,,-570,-565,25,119,"6.5","6.2",,"Aryballos globulare tardo corinzio. Bocchello a disco, collo cilindrico, corpo globulare, ansa a nastro impos. Vernice completamente evanida (sfinge?).",3,"07.03.1934",
1349,,44761,330079,50226,,"Contursi-330079",43,450,3,2,64,108,"Via Nettuno",,24,24,,-570,-565,25,119,"6.6","5.8",,"Aryballos globulare tardo corinzio. Bocchello a disco, collo cilindrico, corpo globulare, ansa a nastro impos. Vernice completamente evanida (capro pascente?).",3,"07.03.1934",
609,,44600,330213,54931,,"Contursi-330213",43,605,3,2,74,108,"Via Argentina",,26,26,8,-350,-326,25,119,"8.5",,,"Unguentario acromo. Corpo globulare, piede troncoconico svasato. Mancano collo e labbro.",3,"Tomba 09.05.1950",
1521,,44618,330992,32022,"c","Contursi-330992",48,740,3,3,106,108,,"Regio Arsenale, Contrada Inchiusa",26,26,22,,,186,122,3,2,,"Astragalo con foro passante sulla faccia frontale, fratto su un lato",3,"Tomba 277, del 25.02.1909",
766,,44828,329535,109949,,"Contursi-329535",31,232,3,1,7,108,"Via Emilia 43","Contrada Carmine",27,28,15,-210,-190,25,67,"20.1","6.8",,"Statuetta fittile raffigurante personaggio femminile su cigno posta su base troncopiramidale. La testa è rivolta in avanti, il corpo in torsione a sinistra è raffigurato di prospetto con le gambe divaricate, in posizione seduta. I capelli sono raccolti in acconciatura a melone con corona d'edera. Un braccio è mancante, l'altro è poggiato alla testa del cigno. Il volatile è ad ali chiuse, mancano le zampe, ma si conserva traccia dei piedi palmati sulla base. Ancora visibili tracce di colore rosso e rosa. Ricomposta e integrata.",10,"Tomba 11 31.01.1958",
421,,44643,330106,50119,,"Contursi-330106",31,232,3,2,66,108,,"Via C. Battisti 24",28,28,,-175,-100,25,67,30,,,"Statuetta fittile su base circolare, raffigurante figura femminile alata. Volto incorniciato da capelli con scriminatura centrale, raccolti sulla nuca, e diadema a cercine. Le braccia, mutile, sono portate in avanti rispetto al corpo. Il busto è nudo, le gambe coperte da un drappo. Reintegrata ma ancora lacunosa",10,"da una tomba 28.09.1933",
190,,44687,329606,20769,,"Contursi-329606",43,566,3,1,16,108,,,24,24,8,-560,-550,25,119,25,,,"Pisside con decorazione tardo-corinzia. Labbro dritto, corpo globulare, piede ad anello svastato, anse a sezione ovoide impostate verticalmente sulla spalla, con elemento conico nella porzione superiore. Decorazione in bruno su ingobbio rosato con ritocchi in rosso e bianco e graffito: sulla spalla finta baccellatura in bianco e nero; sul corpo, entro fascia delimitata superiormente da scacchiera e inferiormente da banda a campitura piena, teoria di dieci cavalieri con lancia al galoppo su cavalli neri e bianchi alternati. Accanto a ciascun cavaliere iscrizione dipinta: ΔΣΟΝ, ΔΣΟΑΜ, ΔΣΑΟΜ, ΔΣΟΝΟΜ, ΔΣΟΑΜ (tre volte), ΔΣΟΝ (due volte), ΔΣΟΑΜ. Presso il piede raggiera. Attribuita da Lo Porto al Gruppo dei Cavalli Bianchi",10,"Tomba 9984",
731,,44754,329688,117183,,"Contursi-329688",43,537,3,1,25,108,"Via C. Nitti 31",,24,24,5,-540,-501,25,119,"27.1",,,"lekythos a figure nere di produzione attica. Bocchello troncoconico ampio, stretto collo cilindrico, spalla obliqua, corpo rastremato verso il piede. Decorazione a figure nere con incisioni. Sulla spalla: Teseo uccide il Minotauro tra figure maschili nude. Sul corpo: guerrieri e cavalieri. Attribuita al Pittore di Taleides. Ricomposta e reintegrata in alcuni punti.",10,"Tomba 1 04.07.1960",
748,,44726,329654,117240,,"Contursi-329654",43,530,3,1,22,108,"Via C. Nitti 31",,24,24,8,-540,-520,25,119,"8.4",,,"Kylix attica a figure nere. Labbro a profilo concavo con orlo arrotondato, vasca emisferica, piede a stelo. Labbro, anse e stelo interamente verniciati, parte inferiore della vasca a bande nere e a risparmio alternate con finte baccellature e foglioline. La vasca è decorata a figure nere con catena di boccioli di loto. Interno verniciato ad eccezione di una fascia riservata al di sotto dell'orlo e del tondo a risparmio.",10,"Tomba 1, interno 04.07.1960",
750,,44778,329655,117242,,"Contursi-329655",43,530,3,1,22,108,"Via C. Nitti 31",,24,24,8,-540,-520,25,119,"6.5",,,"kylix tipo stemless-cup di produzione attica, a vernice nera. Orlo sottile, vasca emisferica abbastanza profonda, basso piede, anse a sezione ovoidale impostate sulla vasca e rivolte verso l'alto. Decorazione a figure nere nella fascia a risparmio tra le anse: sfinge centrale tra due figure maschili nude; ai lati, palmette.",10,"Tomba 1, interno 04.07.1960",
751,,44785,360032,117243,,"Contursi-360032",43,530,3,1,22,108,"Via C. Nitti 31",,24,24,8,-540,-520,25,119,"8.9",,,"Kylix attica a figure nere. Labbro a profilo concavo con orlo arrotondato, vasca emisferica, piede a stelo. Labbro, anse e stelo interamente verniciati, parte inferiore della vasca a bande nere e a risparmio alternate con finte baccellature e foglioline. La vasca è decorata a figure nere con catena di boccioli di loto. Interno verniciato ad eccezione di una fascia riservata al di sotto dell'orlo e del tondo a risparmio.",10,"Tomba 1, interno 04.07.1960",
754,,44679,360034,117246,,"Contursi-360034",43,530,3,1,22,108,"Via C. Nitti 31",,24,24,8,-540,-520,25,119,6,9,,"Kylix attica a vernice nera tipo top-band stemless. Orlo sottile e arrotondato, vasca a pareti convesse, basso stelo, piede a disco, anse a bastoncello impostate obliquamente sulla vasca. Decorata con vernice nera su tutta a superficie ad eccezione di una fascia a risparmio nella zona delle anse con palmetta presso l'attacco, e una più piccola sul fondo della vasca all'esterno, e del tondello centrale e del bordo del labbro all'interno.",10,"Tomba 1, interno 04.07.1960",
498,,44837,329482,52173,,"Contursi-329482",43,530,3,1,2,108,"Via D. Peluso 77","prop. Peluso",24,24,8,-560,-550,25,119,14,28,,"Kylix attica a figure nere, tipo Siana. Alto labbro, vasca profonda, piede a tromba, anse impostate obliquamente alla vasca. Decorazione a figure nere identica sui due lati: tralcio d'edera con fogliolinere nere e rosse alternate; sul fondo della vasca, baccellature in nero e rosso. Attribuita al pittore di Taranto. Ricomposta da frammenti e integrata",10,"Tomba IV, presso la testa 26.11.1936",
660,,44823,329887,106498,,"Contursi-329887",31,232,3,2,45,108,,,26,26,8,-350,-326,25,67,"12.5","1.9",,"Figurina fittile zoomorfa configurata a cigno. Il volatile è raffigurato con le ali chiuse. Mancano le zampe, ma resta traccia dei piedi palmati sulla base rettangolare",10,"Tomba 2 15.11.1956",
1478,,44842,329628,58831,,"Contursi-329628",43,547,3,1,19,108,"Via Marche","angolo Via Emilia",27,27,6,,,25,119,"9.5",,,"Oinochoe a vernice nera nello stile di Gnathia, Graepler 113/2. Orlo trilobato, corto collo concavo, corpo piriforme, ansa a sezione ellittica impostata sull’orlo e sulla vasca, fondo con piccolo piede ad anello. Vernice nera opaca, piede a risparmio. Decorazione sottile in bianco sotto il collo, con baccellatura inquadrata da due linee orizzontali superiormente e inferiormente. Al di sotto di questa fascia tralcio di vite in bianco. Parzialmente scrostata la vernice, integrata al manico",10,"Proprietà Acclavio, Tomba 7, 25.09.1952",
1332,,44588,334319,28212,,"Contursi-334319",43,591,3,3,98,108,"Corso Piemonte",,24,24,6,,,25,119,"8.2",12,,"Skyphos mesocorinzio. Orlo appena rientrante, profonda vasca troncoconica rastremata, piede ad anello. Decorazione completamente evanida. Si riconosce traccia di una teoria zoomorfa. Ricomposto da frammenti e reintegrato in alcuni punti, mancano le anse",10,"Tomba 1 del 13.01.1984",
1335,,44766,330708,28215,,"Contursi-330708",43,591,3,3,98,108,"Corso Piemonte",,24,24,6,,,25,119,"7.2",14,,"Skyphos mesocorinzio. Orlo appena rientrante, profonda vasca troncoconica rastremata, piede ad anello. Decorazione in gran parte evanida. Sull'orlo, tra linee orizzontali, tremoli; sul corpo, teoria di animali tra riempitivi a rosette e punti. Presso il piede, raggi. Ricomposto da frammenti e integrato.",10,"Tomba 1 del 13.01.1984",
1342,,44772,330716,28222,,"Contursi-330716",43,591,3,3,98,108,"Corso Piemonte",,24,24,6,,,25,119,"17.4","10.3",,"Skyphos mesocorinzio. Orlo appena rientrante, profonda vasca troncoconica rastremata, piede ad anello. Vernice completamente evanida. Ricomposto da frammenti ma lacunoso",10,"Tomba 1 del 13.01.1984",
1343,,44644,330717,28223,,"Contursi-330717",43,591,3,3,98,108,"Corso Piemonte",,24,24,6,,,25,119,"10.4","16.1",,"Skyphos mesocorinzio. Orlo appena rientrante, profonda vasca troncoconica rastremata, piede ad anello. Vernice completamente evanida. Ricomposto da frammenti ma lacunoso",10,"Tomba 1 del 13.01.1984",
684,,44791,326810,107943,,"Contursi-326810",43,447,3,2,78,108,,,25,26,15,-410,-390,25,119,44,44,,"Cratere a campana a figure rosse conservato solo parzialmente. Lato A: si conservano i piedi di una figura maschile nuda stante, di tre quarti, rivolto verso sinistra. In mano tiene un bastone; di fronte a lui altra figura maschile seduta. Lato B: tre giovani nudi.",10,"Pozzo deposito 1, strati 2 e 3 25.09.1957",
553,,44830,329912,52850,,"Contursi-329912",43,530,3,2,51,108,,,24,24,6,-590,-570,25,119,8,18,,"Kylix laconica. Labbro svasato, vasca dal profilo arrotondato, piede ad anello svasato; anse impostate orizzontalmente all'altezza della spalla. Decorazione in bruno e bianco: sull'orlo quadri bianchi e neri tra due file di punti, nella zona delle anse larga fascia nera, attorno al piede raggi. Interno completamente verniciato di nero. Ricomposta e parzialmente reintegrata.",10,"Tomba 147 29.01.1953",
739,,44741,329648,117228,,"Contursi-329648",43,550,3,1,22,108,"Via C. Nitti 31",,24,24,5,-540,-501,25,119,"21.5","9.3",,"Oinochoe a figure nere di produzione attica. Bocca circolare, collo concavo, corpo globulare, ansa a nastro. Decorazione a figure nere, inquadrata superiormente da catena di palmette e fiori di loto: scena di komos con Dioniso ammantato e rython nella mano tra satiri nudi e figura femminile.",10,"Tomba 1, esterno 04.07.1960",
741,,44789,360031,117230,,"Contursi-360031",43,591,3,1,28,108,"Via C. Nitti 31",,24,24,5,-540,-501,25,119,"14.8","21.7",,"Skyphos attico a figure nere. Orlo arrotondato, profonda vasca troncoconica, piede ad anello; anse orizzontali a bastoncello. Sul corpo fasce a vernice nera e a risparmio alternate e decorazione a figure nere nella fascia tra le anse, identica su entrambi i lati:komos dionisiaco con figu-
re di satiri e menadi; presso le anse, palmette.
Ricomposto da frammenti e reintegrato",10,"Tomba 1, frammenti all'interno e all'esterno 04.07.1960",
495,,44715,329475,52170,,"Contursi-329475",43,530,3,1,2,108,"Via D. Peluso 77","prop. Peluso",24,24,8,-560,-550,25,119,"13.1","24.7",,"Kylix attica a figure nere, tipo Siana. Labbro svasato distinto dalla vasca profonda, piede a tromba, anse impostate obliquamente alla vasca. Decorazione a figure nere con ritocchi in rosso simile sui due lati e sviluppata su un unico registro tra labbro e vasca: coppie di guerrieri in lotta. I personaggi differiscono tra loro per la tipologia di elmo. Parte inferiore verniciata in nero con linee a risparmio. Interno verniciato in nero ad eccezione del tondo a risparmio, incorniciato da linee concentriche e da una fascia con baccellatura, al cui centro è eracle in lotta col leone. Attribuita da Beazley al Pittore di Heidelberg. Visibili segni di restauro antico. Ricomposta da frammenti e integrata.",10,"Tomba IV, presso la testa 26.11.1936",
1471,,44777,329632,58552,,"Contursi-329632",31,232,3,1,19,108,"Via Cesare Battisti",,27,27,6,,,25,67,15,"9.5",,"Statuetta fittile di erote. Stante, gravitante su una gamba, ali spiegate. Nudo, i capelli ricci raccolti a fiocco al centro della testa scendono lungo i lati del viso. Un drappo si attorciglia e copre parte del braccio poggiato a una colonna. L'altro braccio è ripiegato al fianco. Su bassa base rettangolare, ricomposto e integrato",10,"Tomba 2, 05.09.1952",
1287,,44579,330663,27979,,"Contursi-330663",49,753,3,3,97,108,,"Contrada Santa Lucia",29,30,17,,,186,54,"4.6","0.4",,"Ago crinale in osso. Asta a sezione circolare che si assottiglia progressivamente verso le estremità. Estremità prossimale modanata desinente in un elemento sferoidale schiacciato. In due frammenti",7,"Urna, 12.02.1886",
1232,,44696,330608,27920,,"Contursi-330608",49,753,3,3,97,108,,"Contrada Santa Lucia",30,31,14,,,186,54,"11.5",,,"Ago crinale in osso. Asta a sezione circolare che si assottiglia progressivamente verso le estremità. Estremità prossimale modanata con elemento conico e dischetti appiattiti. In due frammenti.",7,"Sarcofago, 29-12-1891",
755,,44746,329657,117248,,"Contursi-329657",43,530,3,1,22,108,"Via C. Nitti 31",,24,24,8,-540,-520,25,119,"4.9",,,"kylix tipo stemless-cup di produzione attica, a vernice nera. Si conservano parte del labbro e della vasca con ansa. Decorazione a figure nere nella fascia a risparmio tra le anse: palmette presso le anse, pantera e punti imitanti iscrizione presso il centro. Lacunosa e solo in parte ricomponibile",7,"Tomba 1, interno 04.07.1960",
738,,44787,329647,117211,,"Contursi-329647",43,517,3,1,22,108,"Via C. Nitti 31",,24,24,5,-540,-501,25,119,"31.2",,,"Parte inferiore di hydria o anforetta a figure nere. Corpo rastremato, piede a echino. Rimane parte della figurazione con satiro e figura maschile distesa.",6,"Tomba 1, esterno 04.07.1960",
762,,44808,329664,117256,,"Contursi-329664",43,496,3,1,22,108,"Via C. Nitti 31",,24,24,8,-540,-520,25,119,"2.7","11.3",,"Coppetta su piede attica. Labbro leggermente introflesso con bordo obliquo verso l'interno, distinto dalla vasca da una gola a risparmio, vasca emisferica. Ricomposta da frammenti e mancante del piede",6,"Tomba 1, interno 04.07.1960",
752,,44610,329656,117244,,"Contursi-329656",43,530,3,1,22,108,"Via C. Nitti 31",,24,24,8,-540,-520,25,119,"6.5",,,"kylix tipo stemless-cup di produzione attica, a vernice nera. Orlo sottile, vasca emisferica abbastanza profonda, basso piede, anse a sezione ovoidale impostate sulla vasca e rivolte verso l'alto. Decorazione a figure nere nella fascia a risparmio tra le anse: palmette presso le anse e punti imitanti iscrizione presso il centro. Lacunosa",6,"Tomba 1, interno 04.07.1960",
743,,44649,329649,117233,,"Contursi-329649",43,547,3,1,22,108,"Via C. Nitti 31",,24,24,8,-540,-520,25,119,"6.1",,,"Oinochoe a figure nere di produzione attica. Collo a pareti concave a profilo continuo con la spalla e il corpo globoso, piede ad anello, ansa a nastro. Decorazione a figure nere entro pannello che si sviluppa tra collo e corpo, definito superiormente da una fascia di boccioli di loto. La scena figurata rappresenta due cavalieri al galoppo divergenti rispetto al centro. Ricomposta da frammenti, lacunosa del labbro e dell'ansa.",6,"Tomba 1, interno 04.07.1960",
497,,44629,360023,52172,,"Contursi-360023",43,530,3,1,2,108,"Via D. Peluso 77","prop. Peluso",24,24,8,-560,-550,25,119,"13.5","27.3",,"Kylix di tipo ionico. Alto labbro con orlo arrotondanto e svasato, distinto dallaprofonda vasca emisferica, piede a tromba svasato, anse a bastoncello impostate orizzontalmente sotto il labbro. Decorazione a vernice bruna con fasce a risparmio rispettivamente sul labbro, tra le anse e nella parte inferiore della vasca.",6,"Tomba IV, presso i piedi 26.11.1936",
435,,44837,330115,51273,,"Contursi-330115",31,232,3,2,69,108,,"Contrada Corvisea",26,26,8,-350,-326,25,67,"34.4",21,,"Statuetta fittile raffigurante figura femminile alata gravitante sulla gamba sinistra. testa inclinata verso la spalla, acconciatura a melone. Le braccia, di cui una mutila, sono portate in avanti rispetto al corpo e una è sollevata. Il busto è nudo, le gambe coperte da un drappo. Reintegrata ma ancora lacunosa",6,"da una tomba 20.09.1934",
1384,,44610,329907,52057,,"Contursi-329907",31,232,3,2,49,108,"Via Oberdan","angolo Via Minniti e Via Leonida",28,28,14,,,25,67,38,,,"Gruppo fittile raffigurante erote e figura femminile che avanzano abbracciati. L'erote, con le ali spiegate, è in posa chiastica e accenna un passo. Un braccio è portato in avanti, con l'altro cinge le spalle della donna. La figura femminile, con acconciatura a fiocco, indossa chitone e mantello sulla parte inferiore del busto, anche lei in posa chiastica, cinge le spalle dell'erote con un braccio mentre l'altro, coperto dal mantello, è al fianco. Base circolare a rocchetto, ricomposto da molti frammenti e lacunoso",6,"Proprietà Cerchia, Tomba 82, 09.12.1934",
21,,44753,329824,20073,,"Contursi-329824",31,232,3,2,34,108,"Via Crispi","Case Popolari presso Batteria Archita (Chianca) e palazzo dei mutilati. Prop. Acclavio",28,28,,-175,-100,25,67,"20.5",,,"Statuetta fittile su base circolare raffigurante un erote nudo, stante, con pomi in una mano e un alabastron nell'altra. Mutilo, mancano le ali e una gamba. Foro sul retro. Ricomposto da più frammenti.",6,"Da una tomba 10.06.1932",
427,,44600,360694,50664,,"Contursi-360694",31,232,3,2,62,108,"Via Gorizia","Tra Via Mazzini e Via Oberdan",28,28,14,-175,-100,25,67,"18.8","7.5",,"Statuetta fittile di erote stante, gravitante su una gamba. Nudo, indossa la kausia sul capo. Una gamba è avanzata, ad accennare un passo. Le braccia sono sollevate, una ripiegata in avanti, l'altra mutila. Manca un'ala. Ricomposto ma lacunoso.",6,"Proprietà Vinci, Tomba 2, 18.5.1934",
1424,,44623,331063,29151,,"Contursi-331063",43,591,3,3,108,108,"Viale Virgilio",,26,27,16,,,25,119,"7.4",,,"Cup-skyphos nello stile di Gnathia. Labbro dritto, profonda vasca emisferica, con piede ad anello modanato preceduto da corto stelo cilindrico a risparmio, anse ripiegate e revolute verso l’alto. Decorazione sovraddipinta in bianco, quasi completamente evanida: all'orlo motivo a onde e al di sotto fascia di linguette rivolte verso il basso e punti.",6,"Tomba a camera β",
1454,,44614,331093,29181,,"Contursi-331093",43,591,3,3,108,108,"Viale Virgilio",,26,27,16,,,25,119,"5.3",,,"Cup-skyphos nello stile di Gnathia. Labbro dritto, profonda vasca emisferica, con piede ad anello modanato preceduto da corto stelo cilindrico a risparmio, anse ripiegate e revolute verso l’alto. Decorazione sovraddipinta in bianco, quasi completamente evanida: linea centrale inquadrata superiormente e inferiormente da punti. Ricomposto da frammenti ma lacunoso.",6,"Tomba a camera β",
1406,,44575,330044,52460,,"Contursi-330044",43,443,3,2,60,108,"Corso Umberto",,26,26,22,,,6,54,17,"7.3",,"Alabastron in alabastro. Ampio bocchello a disco, collo troncoconico, corpo piriforme con base di appoggio piana, ricomposto ma lacunoso",6,,
592,,44663,328101,54847,,"Contursi-328101",6,62,3,2,67,108,,,30,30,5,51,100,272,105,33,"22.3",,"Olla in vetro tipo Isings 63 utilizzata come cinerario, con orlo ingrossato e arrotondato, ampio collo troncoconico, corpo ovoidale, due anse verticali a forma di M impostate sulla spalla, fondo concavo. Colore verde azzurro traslucido, superficie alterata per deterioramento. Ricomposta, lacunosa in più punti. L’olla è chiusa superiormente da un coperchio discoidale tipo Isings 66a, con orlo piatto, pareti troncoconiche e presa superiormente concava. Colore verde azzurro traslucido, superficie alterata per deterioramento. Ricomposta; un'ansa non ricongiungibile",6,"da una tomba 1954",
66,,44856,330003,20561,,"Contursi-330003",43,530,3,2,57,108,"Via Lecce","casa Marco Melli",24,24,6,-590,-570,25,119,,,,"kylix ionica tipo B1. Labbro svasato, vasca dal profilo arrotondato, piede ad anello svasato; anse impostate orizzontalmente all'altezza della spalla. Labbro e fascia tra le anse a risparmio. Ricomposta e lacunosa.",6,"Tomba 3 10.04.1930",
92,,44662,329952,20608,,"Contursi-329952",43,561,3,2,53,108,"via Leonida",,24,24,1,-600,-590,25,119,"15.6","3.5",,"phiale mesomphalica corinzio antico. Orlo dritto vasca emisferica, omphalos. Decorata con vernice bruna e ritocchi in rosso: all'interno tre sirene con ali spiegate, di cui una retrospiciente. Nel campo, rosette. All'esterno cerchi concentrici. Sull'orlo giro di punti. Ricomposta da frammenti ma lacunosa.",6,"Tomba 25.3.1924",
98,,44608,329957,20615,,"Contursi-329957",43,561,3,2,53,108,"via Leonida",,24,24,1,-600,-590,25,119,16,"4.8",,"phiale mesomphalica corinzio antico. Orlo dritto vasca emisferica, omphalos. Decorata con vernice bruna quasi completamente evanida. All'interno motivo zoomorfo non più riconoscibile (cigni e leoni). All'esterno cerchi concentrici. Sull'orlo giro di punti. Ricomposta da frammenti ma lacunosa.",6,"Tomba 25.3.1924",
99,,44674,329958,20616,,"Contursi-329958",43,561,3,2,53,108,"via Leonida",,24,24,1,-600,-590,25,119,,,,"phiale mesomphalica corinzio antico. Orlo dritto vasca emisferica, omphalos. Decorata con vernice bruna e ritocchi in rosso: all'internovolatili tra leoni affrontati. Nel campo, rosette. All'esterno cerchi concentrici. Sull'orlo giro di punti. Ricomposta da frammenti ma lacunosa.",6,"Tomba 25.3.1924",
439,,44820,360006,51349,,"Contursi-360006",43,530,3,2,68,108,"Via Japigia 31","tra via Capecelatro e via Nettuno",24,24,8,-550,-520,25,119,"12.6","20.5",,"Kylix attica tipo band cup. Labbro a profilo leggermente concavo con orlo estroflesso, distinto dalla vasca emisferica, alto piede a tromba, anse a bastoncello impostate obliquamente sulla vasca Interamente verniciata in nero ad eccezione della fascia a risparmio tra le anse, con decorazione a figure nere identica su entrambi i lati: satiri e menadi danzanti. Attribuita al Pittore dell'Agorà di Atene P 1241. Ricomposta da frammenti ma ancora lacunosa",6,"Tomba, Deposizione I 17.11.1934",
446,,44602,360009,51357,,"Contursi-360009",43,530,3,2,68,108,"Via Japigia 38","tra via Capecelatro e via Nettuno",24,24,8,-550,-520,25,119,"12.9","21.4",,"Kylix attica tipo band cup. Labbro a profilo leggermente concavo con orlo estroflesso, distinto dalla vasca emisferica, alto piede a tromba, anse a bastoncello impostate obliquamente sulla vasca Interamente verniciata in nero ad eccezione della fascia a risparmio tra le anse, con decorazione a figure nere identica su entrambi i lati: cavalieri al galoppo. Nel campo finta iscrizioni fatta a punti. Ricomposta da frammenti. Stelo non ricongiunto.",6,"Tomba, Deposizione I 17.11.1934",
