id,scheda,cmpd,nctn,inventario,suffisso,titolo,l3,l4,piano,sala,contenitore,comune,via,geonote,dtzgi,dtzgf,dtzs,dtsi,dtsf,dtm,materia,tecnica,misa,misl,mislu,misp,misd,deso,stcc,oss
302,,22/07/22,350022,28251,,Speira-350022,43,591,1,9,24,108,corso Piemonte,,27,27,4,-300,-251,13,25,tornio veloce,11.2,,,,4.2,"Skyphos in stile Gnathia. Orlo diritto, corpo a profilo convesso, piede troncoconico sagomato, anse a cordolo impostate orizzontalmente al di sotto dell'orlodell'orlo. Sovraddipintura in giallo, rosso e bianco su superficie a vernice nera. Tra le anse, tralcio di foglie di edera con corimbi in bianco e giallo; sull'attacco delle anse, false baccellature in giallo; sul corpo, baccellature verticali ad imitazione dei vasi metallici, delimitate inferiormente e superiormente da una liea binaco e rossa; sul taglio del piede, serie di puntini in bianco e giallo. Fondo della vasca risparmiato dalla vernice nera e colorato in rosso; risparmiati anche il collo e il fondo del piede. Vernice saltata in più punti; sovraddipintura evanida",2,scavo del 1986 
148,,22/08/18,349840,54349,,Speira-349840,43,516,1,8,20,222,,Egnazia,27,27,1,-300,-290,13,25,tornio veloce,33.5,,,,10.8,"hydria policroma. Orlo estroflesso riverso, sagomato al taglio; collo distinto a profilo concavo; spalla non distinta dal corpo; corpo troncoconico convesso; piede campanulato distinto con bordo sagomato; anse orizzontali a bastoncelli ripiegate verso l'interno. Sul collo è rappresentato, in negativo, un ramo secco e un tralcio di edera, mentre sulla spalla è visibile una palmetta con al disooto un ramo. Linea impressa tra il collo e la spalla; sul corpo, coppia di linee impresse al di sotto del punto di massima espansione con all'interno un motivo ad onda in negativo. Scialbatura su tutta la superficie del vaso. Resti di colore rosa sul tralcio di edera. Un'ansa è lesionata; ingubbiatura scrostata e policromia evanida",2,scavo del 1939 
336,,22/06/12,350056,52451,,Speira-350056,43,556,1,9,25,108,via O. Argentina,,27,27,2,-210,-201,13,25,tornio veloce,25,,,,11.4,"pelike sovraddipinta in stile Gnathia. Orlo estroflesso; collo a profilo concavo; corpo globoso; piede ad anello sagomato; anse a bastoncello. Suddipinturain giallo, rosso e bianco su superficie a vernice nera. Sul collo ramo stilizzato con cinque fiori alternati in rosso e giallo e in basso testa femminile suddipinta in bianco, di profilo a sinistra e con capelli raccolti in una crocchia alta, inserita in una cornice di girali; sul corpo baccellature verticali intervallate da una fascia di motivi non identificali. Vernice nera con qualche sbreccatura; suddipintura evanida.",2,scavo del 1947 
402,,22/05/13,350122,25909,,Speira-350122,43,550,1,9,27,108,Viale Virgilio,"Contrada Corti vecchie, Viale Virgilio",26,26,2,-310,-301,13,25,tornio veloce,5.5,,,,3,"olpe acroma. Orlo estroflesso arrotondato, collo appena accennato, corpo cinfìdrico affusolato, fondo apodo, ansa a nastro impostata sull' orlo. Scheggiature sulla superficie.",2,scavo del 1932 
149,,22/03/04,349841,54359,,Speira-349841,43,590,1,8,20,222,,Egnazia,27,27,1,-300,-290,13,25,tornio veloce,5.6,,,,3.8,situla miniaturistica acroma. Orlo distinto e concavo all'interno; corpo a profilo convesso; alto piede cilindrico; anse a nastro spesso. Scheggiata,2,scavo del 1939 
246,,22/06/04,349939,215900,,Speira-349939,43,451,1,7,7,108,Via Marche,,26,26,8,-350,-326,13,25,tornio veloce,9.7,,,,3.9,"Askos a vernice nera. Labbro estroflesso orizzontale sagomato, collo stretto cilindrico, corpo globoso compresso, piede troncoconico, ansa a nastro impostata longitudinalmente sulla spalla, apodo. Orlo scheggiato; vernice nera scrostata in più punti.",2,scavo del 1997 
214,,22/06/24,349907,214727,,Speira-349907,43,460,1,7,6,108,,Masseria Zuccaretti,26,26,3,-361,-340,13,25,tornio veloce,6.4,,,,4.6,"Boccaletto a vernice nera. Orlo estroflesso, collo a profilo concavo, corpo ovoidale, fondo piatto distinto da un solco, ansa a nastro verticale. Vernice nera quasi totalmente evanida.",2,scavo del 2001 
341,,22/09/15,350061,20438,,Speira-350061,43,516,1,9,25,108,via Messapia,via Messapia ang. Via G. Ramellini,27,27,2,-210,-201,13,25,tornio veloce,7.3,,,,4.9,"guttus in stile Gnathia. Orlo estroflesso arrotondato; collo a profilo concavo; corpo globulare schiacciato; beccuccio di versamento impostato obliquamente; piede a profilo troncoconico, ansa a bastocello annadoto. Suddipintura in giallo, rosso e bianco su superficie a vernice nera. Sulla spalla motivo a tralcio d'edera. Lievi sbreccature sulla vernice",2,scavo del 1933 
55,,22/06/12,349024,99196,,Speira-349024,43,537,1,9,22,108,Corso Italia,,26,26,9,-325,-301,23,25,tornio veloce,11,,,,4,"Lekythos apula a figure rosse. Bocchino campanulato; collo cilindrico; corpo globoso; piede ad anello, ansa a bastoncello. Sul collo bastoncelli; sul corpo, tra girali, Erote stante sul piede destro, con phiale (piatto da offerte) nella mano destra. è ornato da una stefhane a raggi e da un orecchino con pendente. Nel campo, due rosette a quattro petali e un ramoscello fogliato. Sule retro, composizioni di girali e palmetta centrale in corrispondenza dell'attacco inferiore dell'ansa. Sovraddipinti in bianco, gli ornamenti di Eros, le ali, gli attributi e gli elementi in campo. Fondo del piede a risparmio e dipinto in rosso. Lievi sbreccature sulla vernice.",2, 
53,,22/07/06,349022,99194,,Speira-349022,43,549,1,9,22,108,Corso Italia,,26,26,9,-375,-301,23,25,tornio veloce,4.5,,,,5.2,"olletta acroma con orlo lievemente estroflesso, corpo dal profilo biconico irregolare, fondo piatto. Scalfitura presso il piede",2, 
212,,22/09/13,349905,214725,,Speira-349905,43,593,1,7,6,108,,Masseria Zuccaretti,26,26,3,-361,-340,13,25,tornio veloce,6.5,,,,5.7,"Stamnos sovraddipinto. Labbro verticale obliquo, spalla obliqua, corpo globulareconvesso, piede troncoconico modanato, anse a bastoncello verticali impostate sulla spalla. Superficie interamente verniciata in nero ad eccezzione del fondo. Sulla spalla, tralcio vegetale con fiori puntinati sovraddipinto in giallo. Vernice nera ossidata in alcuni punti per difetto di cottura. Vernice scrostata in alcuni punti; lievi sbreccature sull'orlo.",2,scavo del 2001 Tomba n. 8
195,,22/09/11,349888,19234,,Speira-349888,43,566,1,7,4,108,,Contrada Tesoro/casa A. Fieramosca,26,26,9,-325,-301,13,25,tornio veloce,3.2,,,,6.6,Pisside acroma. Coperchio discoidale con bordo rettilineo e pomello troncoconico su stelo; corpo a pareti rettilinee con fondo arrotondato; piede ad anello. Scheggiato,2,scavo del 1914 
142,,22/05/20,349834,54351,,Speira-349834,43,517,1,8,20,222,,Egnazia,27,27,1,-300,-290,13,25,tornio veloce,24.8,,,,6.7,"hydria sovraddipinta policroma stile Gnathia. Decorazione in elementi vegetali in giallo, paonazzo e bianco su superficie a vernice nera lucente. Orlo estroflesso riverso e sagomato; collo a profilo concavo; spalla troncoconica distinta dal corpo; corpo ovoide e svasato in alto; piede a disco sagomato con basso stelo risparmiato dalla vernice; ansa verticale annodata a doppio bastoncello; anse a bastoncello orizzontali annodate. Sul collo, motivo ad S capovolte, rosetta ad otto petali, serie di punti e linea continua e collana di pendenti in bianco e giallo; sulla spalla, serie di palmette ai lati dell'ansa e serie di punti e coppia di linee sulla fronte in giallo; sul corpo, serie di segmenti a tremolo in giallo e paonazzo tra coppie di linee in giallo e ramo secco. Scheggiata; lesione sul corpo, sotto l'ansa; vernice scrostrata in più punti.",2,scavo del 1939 
322,,22/10/12,350042,52599,,Speira-350042,43,447,1,9,25,108,Via Giovan Giovine,Via Giovan Giovine ang. Via Messapia,27,27,,-300,-201,13,25,tornio veloce,10.7,,,,7,"anfora biconica con coperchio in stile Gnathia. Coperchio con presa di forma troncoconica; orlo leggermente estroflesso; collo cilindrico; spalla carenata sporgente; corpo largo a profilo convesso; piede ad anello sagomato risparmiato superiormente dalla vernice. Sul collo, motivi ad ovoli e collana sovraddipinti in bianco e giallo. Piccole sbreccature della vernice.",2,scavo del 1951 
51,,22/07/05,349020,99192,,Speira-349020,43,591,1,9,22,108,Corso Italia,,26,26,9,-375,-301,23,25,tornio veloce,6,,,,7.1,"Skyphos a vernice nera con orlo diritto, corpo a profilo convesso, piede ad anello, anse orizzontali a cordolo. Fascia verniciata all'interno del piede risparmiato e colorato in rosso. La superficie esterna presenta difetti di cottura. Lievi scheggiature sulla superficie.",2, 
264,,22/04/12,349984,117071,,Speira-349984,43,537,1,9,23,108,corso Piemonte,Corso Piemonte ang. Via Emilia,26,26,8,-350,-326,13,25,tornio veloce,9.8,,,,8,"Lekythos ariballica a decorazione lineare. Bocchino appena campalunato; collo cilindrico; corpo ovoide compresso; piede ad anello; ansa a bastoncello. Su orlo, spalla, piede ed ansa, fascia sottile monocroma in rosso. Monocromia in parte evanida.",2,scavo del 1960 Tomba n 10
338,,22/06/27,350058,52452,,Speira-350058,43,595,1,9,25,108,via O. Argentina,,27,27,2,-210,-201,13,25,tornio veloce,4.5,,,,8.5,"tazza biansata a vernice nera. Orlo arrotondato, vasca a profilo convesso, piede ad anello, anse a cordolo impostate orizzontalmente in corrispondenza dell'orlo. In prossimità del piede, linea incisa. Vernice evanida all'interno e sulle anse",2,scavo del 1947 
52,,22/03/04,349021,99193,,Speira-349021,43,556,1,9,22,108,Corso Italia,,26,26,8,-350,-326,23,25,tornio veloce,10.3,,,,8,"Pelike sovraddipinta di stile Gnathia. Orlo estroflesso orizzontale segnato alla base da un rigonfiamento; collo a profilo concavo; corpo globoso; piede acilindrico con risega; anse a nastro verticali. Su collo, tralcio vegetale caratterizzato da un ramo graffito in bianco e giallo con foglie su un lato e corimbi sull'altro. A risparmio, la parte inferiore del corpo, la risega e l'incavo del piede. Vernice lievemente scrostata; sbreccature al piede",2, 
35,,22/06/17,345438,144175,,Speira-345438,43,496,2,26,46,64,,Contrada Toppicelli,25,25,,-500,-401,13,25,tornio veloce,5.3,,,,9.2,"Coppetta monoansata a vernice nera. Orlo appena inflesso, vasca a profilo convesso, alto piede troncoconico con fusto a profilo concavo. Superficie interamente ricoperata di vernice nera ad eccezione del centro della vasca. Vernice di colore rossastro per difetto di cottura, opaca e scrostrata.",2,scavo del 1975 Tomba 9
340,,22/09/12,350060,20436,,Speira-350060,43,556,1,9,25,108,via Messapia,via Messapia ang. Via G. Ramellini,27,27,2,-210,-201,13,25,tornio veloce,24,,,,9.2,"pelike sovraddipinta in giallo, rosso e bianco su superficie a vernice nera. Orlo estroflesso; collo a profilo concavo; corpo globoso; piede ad anello sagomato; anse a nastro. Su collo, fascia di ovuli e dentelli e in basso testa femminile tra girali, di profilo a sinistra; sul corpo, baccellature verticali; fascia rossa sul piede. Suddipintura ben conservata. Lievi sbreccature sulla vernice",2,scavo del 1933 
273,,22/06/22,349993,121936,,Speira-349993,43,591,1,9,23,108,Via D'Alò Alfieri,Via D'Alò Alfieri ang. Via Icco,26,26,2,-310,-301,23,25,tornio veloce,10.4,,,,9,"Skyphos sovraddipinto stile Gnathia. Orlo diritto, corpo a profilo convesso, piede ad anello, anse a cordolo. Suddipinture in giallo, rosso e bianco. Presso l'orlo, serie di liste orizzontali con ovoli e puntini; sul corpo, linea orizzontale con meandro e tralcio di vite doppio recante grappoli d'uva e viticci in bianco e giallo; fascia in rosso presso il piede. Leggere scheggiature della vernice.",2,scavo del 1962 Tomba n. 25
73,,22/02/13,349042,123771,,Speira-349042,43,516,1,9,22,108,Via Dante Alighieri,,26,26,,-330,-320,13,25,tornio veloce,6.6,,,,6.5,"guttus a vernice nera. Orlo estroflesso arrotondato; collo a profilo concavo; corpo globulare schiacciato; beccuccio di versamento impostato obliquamente; piede a profilo troncoconico, ansa nastriforme verticale. Vernice nera evanida in molti punti",2,scavo del 1965 
74,,22/05/27,349043,123772,,Speira-349043,43,537,1,9,22,108,Via Dante Alighieri,,26,26,,-330,-320,13,25,tornio veloce,8.3,,,,7.5,lekythos a vernice nera. Bocchino svasato; collo cilindrico; corpo ovoidale compresso; piede ad anello; ansa a bastoncello. Vernice nera non uniforme tendente al rosso per difetto di cottura. Vernice evanida su alcuni punti,2,scavo del 1965 
324,,22/09/27,350044,4643,,Speira-350044,43,556,1,9,25,108,,Contrada Vaccarella,27,27,3,-261,-240,13,25,tornio veloce,27,,,,11,pelike sovraddipinta stile Gnathia. Orlo estroflesso; collo a profilo concavo; corpo globoso; piede ad anello sagomato; anse a nastro. Sul collo con motivo ad avoli e collana in giallo e rosso; sul corpo baccellatture verticali alternate a fasce orizzontali suddipinte in giallo e biano; piede risparmiato dalla vernice decorato alla base da serie di punti in bianco. Lievi sbreccature sulla vernice; suddipintura evanida,2,scavo del 1915 pressi Tomba 289
50,,22/03/25,349019,99191,,Speira-349019,43,547,1,9,22,108,Corso Italia,,26,26,9,-325,-301,23,25,tornio veloce,15.2,,,,8.5,"oinochoe trilobata apula a figure rosse. Corpo ovoide, piede ad anello sagomato, anse verticali a nastro: Sulla fronte, in un riquadro delimitato in alto da ovoli in nero, Erote con testa di profilo a sinistra, seduto su una roccia. Con la mano sinistra regge una phiale (piatto da offerte) e con la detra una situla. Indossa stephane a raggi, collana e armille alla braccia. Nella parte superiore, nel campo, due rosette e un elemento decorativo centrale. Vernice in alcuni punti lacunosa.",2, 
467,,22/03/24,350188,13014,,Speira-350188,43,447,1,9,29,108,,"Contrada Solito, Masseria Tesoro",26,26,,-400,-301,13,25,tornio veloce,17,6.2,,,,"anfora policroma tipologicamente connessa al culto dei dioscuri, di cui costituiscono uno dei simboli principali. Bocca ampia con orlo svasato; collo cilindrico; corpo troncoconico rovesciato; anse a nastro verticali impostate verticalmente e ripiegate sull'orlo; alto piede tronconico con cilindro svasato. Sul corpo, tracce di due linee orizzontali abbinate di colore rosso. Scheggiati labbro, ansa e base",2,scavo del 1914 
466,,22/04/08,350187,13013,,Speira-350187,43,447,1,9,29,108,,"Contrada Solito, Masseria Tesoro",26,26,,-400,-301,13,25,tornio veloce,20.5,7,,,,"anfora policroma tipologicamente connessa al culto dei dioscuri, di cui costituiscono uno dei simboli principali. Bocca ampia con orlo svasato; collo cilindrico; corpo ovoide allungato; anse a nastro verticali impostate verticalmente e ripiegate sull'orlo; alto piede tronconico con cilindro svasato. Sulla superficie, tracce di scialbatura. Policromia evanida",2,scavo del 1914 
441,,22/07/05,350162,54907,,Speira-350162,43,550,1,9,28,108,corso Piemonte,,26,26,2,-310,-301,13,25,tornio veloce,18.3,11,,,,"olpe sovraddipinta in stile Gnathia . Bocca rotonda e svasata con orlo estroflesso sagomato, collo cilincrico, corpo globoso, ansa a sezione circolare, fondo ad anello. Sovraddipintura in bianco, rosso e giallo su vernice nera. Piede risparmiato dalla vernice dipinto in rosso superiormente. Sul collo è rappresentato un tralcio di foglie di edera da cui pende una maschera teatrale comica femminile sospesa ad un chiodo, rivolta a sinistra e con capelli ricci raccolti in una cuffia. Vernice evanida in alcuni punti.",2,scavo del 1952 
266,,22/09/25,349986,52508,,Speira-349986,43,537,1,9,23,108,Viale Jonio,,26,26,5,-350,-301,13,25,tornio veloce,9.8,,,,,Lekythos miniaturistico a reticolo sovraddipinto in bianco e a vernice nera opaca. Bocchino appena campalunato; collo cilindrico; corpo ovoide compresso; piede ad anello; ansa a bastoncello. Bocchino verniciato; sul collo bastoncelli; sul corpo reticolo e puntini sovraddipinti; parte inferiore del corpo e taglio del piede verniciati. Piccola lacuna sull'orlo.,2,scavo del 1938 
432,,22/07/15,350152,4646,,Speira-350152,43,547,1,9,28,108,,contrada Madre Grazia,27,27,,-360,-351,13,25,tornio veloce,25,,,,,"oinochoe trilobata di stile fliacico. Corpo globoso, ansa ad anello, fondo apodo. sul collo è rappresentanto un ramo di ulivo; Decorazione sovraddipinta in bianco, rosso e giallo su vernice nera. Sul corpo un attore della commedia fliacica suddipinto in bianco, rivolto a sinistra, con corta tunica da cui spunta il phallos e con una torcia accesa nella mano sinistra. Il personaggio è colto nell'interpretazione umoristica di una divinità, forse Zeus o Ade, o di un vincitore della corsa con fiaccole. Lievi sbreccature sulla vernice.",2,scavo del 1910 
339,,22/06/09,350059,52457,,Speira-350059,43,605,1,9,25,108,via O. Argentina,,27,27,2,-210,-201,13,25,tornio veloce,,,,,,"Unguentario a vernice nera. Orlo estroflesso riverso, lungo collo cilindrico svasato, corpo ovoide affusolato, piede troncoconico risparmiato dalla vernice. Vernice evanida",2,scavo del 1947 
323,,22/03/17,350043,52598,,Speira-350043,43,566,1,9,25,108,Via Giovan Giovine,Via Giovan Giovine ang. Via Messapia,27,27,,-300,-201,13,25,tornio veloce,,,,,,pisside a vernice nera dotato di coperchio. Orlo ad andamento verticale; corpo cilindrico; piccolo piede anch'esso cilindrico. Coperchio leggermente rilevato nella parte centrale e risparmiato internamente dalla vernice. Piccole sbreccature su orlo e parte inferiore del corpo.,2,scavo del 1951 
62,,22/08/20,349031,102711,,Speira-349031,43,547,1,9,22,108,viale Liguria,,26,26,5,-350,-301,13,25,tornio veloce,19.3,,,,10.5,"oinochoe in stile Gnathia, bocca rotonda; corpo ovoide; piede ad anello; ansa a nastro. Sovraddipinta con motivo a tralcio d'edera del quale rimane solo la traccia. Sovraddipintura del tutto saltata; vernice nera evanida",2,scavo del 1956 Tomba 1
329,,22/06/25,350049,112382,,Speira-350049,43,605,1,9,25,108,via Tirrenia,,27,27,3,-261,-240,13,25,tornio veloce,9.5,,,,4.5,"Unguentario a vernice nera. Orlo estroflesso riverso, lungo collo cilindrico svasato, corpo ovoide affusolato, piede troncoconico risparmiato dalla vernice. Vernice bruno rossiccia per difetto di cottura. Vernice saltata in alcuni punti dell'orlo.",2,scavo del 1958 Tomba n. 15
328,,22/04/20,350048,112381,,Speira-350048,43,605,1,9,25,108,via Tirrenia,,27,27,3,-261,-240,13,25,tornio veloce,11,,,,5,"Unguentario a vernice nera. Orlo estroflesso riverso, lungo collo cilindrico svasato, corpo ovoide affusolato, piede troncoconico risparmiato dalla vernice. Base leggermente inclinata.",2,scavo del 1958 Tomba n. 15
327,,22/08/01,350047,112376,,Speira-350047,43,591,1,9,25,108,via Tirrenia,,27,27,3,-261,-240,13,25,tornio veloce,8.3,,,,7,"skyphos sovraddipinto in stile Gnathia III. Orlo diritto, corpo a profilo convesso, piede ad anello, anse a cordolo. Corpo baccellato e ad imitazione dei prototipi metallici a vernice nera; parte superiore del piede risparmiato dalla vernice; sovraddipintura monocroma di colore giallino. Sotto l'orlo, doppio ramo fogliato stlizzato con nodo centrale; esternamente alle ansette, bastoncelli; intorno al piede, serie di puntini. Piccole sbeccature sulla vernice",2,scavo del 1958 Tomba 15
345,,22/06/16,350065,101662,,Speira-350065,43,547,1,9,25,108,via Sardegna,,27,27,2,-210,-201,13,25,tornio veloce,12.7,,,,7,"Oinochoe trilobata sovraddipinta stile Gnathia. Corpo ovoide; piede ad anello; ansa a nastro. Piede risparmiato dalla vernice. Sul collo, al di sotto di due linee parallele, motivo a tralcio di vite con grappoli, pampini e viticci alternati sovraddipinti in bianco e giallo. Vernice nera evanida in alcuni punti",2,scavo del 1955 Tomba 681
64,,22/05/26,349033,102713,,Speira-349033,43,537,1,9,22,108,viale Liguria,,26,26,5,-350,-301,13,25,tornio veloce,13,,,,7,"Lekythos apula a figure rosse. Bocchino appena campalunato; collo cilindrico; corpo ovoide; piede ad anello; ansa a bastoncello. Sul collo, bastoncelli; sul corpo, tra girali, testa femminile di profilo a sinistra con acconciatura alta. Lievi lacune sull vernice.",2,scavo del 1956 Tomba 1
63,,22/04/01,349032,102712,,Speira-349032,43,443,1,9,22,108,viale Liguria,,26,26,5,-350,-301,13,25,tornio veloce,21.5,,,,7,"alabastron apulo a figure rosse. Labbro estroflesso orizzontale, alto collo cilindrico, corpo ovoide slanciato. Sotto il collo, fascia di ovuli e fascia con motivo ad onda. Sul corpo, da una parte, Erote nudo e in piedi su una sorta di nuvola tra girali; dall'altra, una figura femminile vestita di peplo seduta, col capo ricoperto da una cuffia e una patera nella mano destra. Piccolissime lacune della vernice sull'orlo",2,scavo del 1956 Tomba 1
346,,22/01/15,350066,101661,,Speira-350066,43,595,1,9,25,108,via Sardegna,,27,27,2,-210,-201,13,25,tornio veloce,3.5,,,,7.7,"tazza biansata a vernice nera. Orlo inflesso, vasca a profilo convesso, piede ad anello, anse a cordolo impostate orizzontalmente in corrispondenza dell'orlo. Vernice lacunosa in più punti",2,scavo del 1955 Tomba 681
282,,22/02/09,350002,52501,,Speira-350002,43,547,1,9,23,108,Via Giovan Giovine,,26,27,15,-310,-290,13,25,tornio veloce,10,,,,,"Oinochoe trilobata sovraddipinta stile Gnathia. Corpo ovoide; piede ad anello; ansa a nastro. Verniciato in nero ad eccezione della parte superiore del piede dipinta in rosso. Sul collo, tra coppie di linee parallele, motivo ad ovoli e punti sovraddipinto inciso; al di sotto, tralcio di vite con grappoli, pampini e viticci alternati sovraddipinti in bianco e giallo. orlo e piede risparmiati dalla vernice. Taglio del piede dipinto in rosso. Vernice nera lacunosa in alcuni punti",2,scavo del 1951 Tomba 22
379,,22/04/21,350099,126265,,Speira-350099,43,516,1,9,26,108,Via Friuli 5,,27,27,,-300,-201,13,25,tornio veloce,8.2,,,,,"Guttus a vernice nera. Orlo estroflesso arrotondato; collo a profilo concavo; corpo globulare schiacciato; beccuccio di versamento impostato obliquamente; piede a profilo troncoconico, ansa nastriforme verticale. Vernice in parte ossidata per difetto di cottura. Vernice lacunosa in alcuni punti della superficie",2,scavo del 1966 Tomba n. 3
378,,22/09/18,350098,126264,,Speira-350098,43,547,1,9,26,108,Via Friuli 6,,27,27,,-300,-201,13,25,tornio veloce,11.7,,,,,"Oinochoe trilobata sovraddipinta stile Gnathia. Corpo ovoide; piede ad anello; ansa a nastro. Sul collo, al di sotto di due linee parallele, motivo a tralcio di vite con grappoli, pampini e viticci alternati sovraddipinti in bianco e giallo. Vernice nera evanida in alcuni punti",2,scavo del 1966 Tomba n. 3
281,,22/08/15,350001,52495,,Speira-350001,43,535,1,9,23,108,Via Giovan Giovine,,26,27,15,-310,-290,13,25,tornio veloce,18.5,,,,10.3,"lebete sovraddipinto in stile Gnathia. Coperchio con presa fungiforme. Orlo estroflesso, collo cilindrico, corpo globulare, anse verticali a sezione circolare con estremità a rilievo , piede ad anello sagomato. Verniciato in nero ad eccezione della parte inferiore del piede. Sulla spalla, da una parte, motivo a meandro in giallo fra quattro striscie delimitate in basso da serie di puntini, dall'altra parte, motivo ad onde da cui pendono due tralci di vite con serie di puntini una rosetta a nove petali; sul corpo, una testa di erote alata suddipinta in bianco, giallo e rosso tra motivo a girali in bianco e giallo. Sul coperchio, motivi concentrici a false baccellature, linee e meandri suddipinti in giallo e bianco. Lievi scheggiature sull'orlo; suddipintura in parte evanida",2,scavo del 1951 Tomba 22
68,,22/03/27,349037,116957,,Speira-349037,43,556,1,9,22,108,via Emilia,,26,26,8,-350,-326,13,25,tornio veloce,20,,,,15.5,"Pelike apula a figure rosse. Orlo estroflesso sagomato; collo a profilo concavo; corpo globoso ; piede ad anello sagomato; anse a nastro. Su corpo è rappresentata una figura femminile in corsa, antecedente verso sinistra e con la testa retrospiciente; indossa un lungo chitone e regge nella mano sinistra protesa in avanti una cista. Vernice nera in più punti evanida",2,scavo del 1960 Tomba n. 25
280,,22/03/23,350000,52497,,Speira-350000,43,556,1,9,23,108,Via Giovan Giovine,,26,27,15,-310,-290,13,25,tornio veloce,33,,,,15.5,"Pelike sovraddipinta in stile Gnathia. Orlo estroflesso orizzontale; collo a profilo concavo; corpo globoso; piede ad anello sagomato; anse a nastro. Verniciato in nero ad eccezione dell parte inferiore del piede. Sul collo, serie di baccellature e pintini bianche tra striclie orizzontali graffite; al di sotto baccellature e puntini in bianco e giallo; sul corpo è rappresentato un erote con specchio e corona suddipinto in bianco sul corpo , in movimento verso sinistra. Lievi sbreccature sulla superficie.",2,scavo del 1951 Tomba 22
222,,22/04/12,349915,73462,,Speira-349915,43,537,1,7,6,108,Via Marche,,26,26,3,-361,-340,13,25,tornio veloce,10.8,,,,3.2,"Lekythos a decorazione lineare. Bocchino svasato; collo a profilo concavo; corpo ovoidale , ansa a sezione elissoidale, piede modanato. Decorazione lineare in rosso sulla spalla in corrispondenza dell'attacco dell'ansa e sul taglio del piede. Lievi sbreccature sulla superficie.",2,scavo del 1997 Tomba 123
360,,22/07/10,350080,123845,,Speira-350080,43,590,1,9,26,108,Via Dante Alighieri,,26,27,15,-310,-290,13,25,tornio veloce,5,,,,3.5,"situla miniaturistica acroma. Corpo cilindrico, piede ad anello, ansa a nastro sormontante l'orlo. Superficie leggermente abrasa",2,scavo del 1965 Tomba 28
284,,22/02/04,350004,52498,,Speira-350004,43,516,1,9,23,108,Via Giovan Giovine,,26,27,15,-310,-290,13,25,tornio veloce,7.5,,,,3.5,"Guttus a vernice nera. Orlo estroflesso arrotondato; collo a profilo concavo; corpo globulare schiacciato; beccuccio di versamento impostato obliquamente; piede a profilo troncoconico, ansa nastriforme verticale. Vernice tendente al bruno per difetto di cottura. Vernice in alcuni punti evanida",2,scavo del 1951 Tomba 22
221,,22/08/03,349914,73461,,Speira-349914,43,547,1,7,6,108,Via Marche,,26,26,3,-361,-340,13,25,tornio veloce,10.2,,,,4.4,"Oinochoe trilobata apula a figure rosse Corpo ovoide, ansa a nastro, piatta all'interno e convessa all'esterno, piede ad anello. In un riquadro, delimitato superiormente da un motivo ad onde ricorrenti a destra, testa virile di profilo a sinistra tra girali. Fondo del piede risparmiato a metà dalla vernice e di colore rosso. Vernice i n più punti evanida; poche incrostazioni sulla vernice.",2,scavo del 1997 Tomba 123
361,,22/01/31,350081,123842,,Speira-350081,43,537,1,9,26,108,Via Dante Alighieri,,26,27,15,-310,-290,13,25,tornio veloce,8,,,,4.5,lekythos miniaturistica a vernice nera. Bocchino svasato; collo a profilo concavo; corpo a forma di mandorla risparmiato dalla vernice. Vernice in parte evanida,2,scavo del 1965 Tomba 28
244,,22/01/26,349937,215901,,Speira-349937,43,547,1,7,7,108,Via Marche,,26,26,8,-350,-326,13,25,tornio veloce,10.2,,,,5.2,"Oinochoe trilobata apula a figure rosse. Corpo globoso, piede troncoconico, ansa a anastro verticale. Sul corpo, in un riquadro delimitato superiormente da motivo ad onda, testa femminile tra girali, di profilo a sinistra, con capelli raccolti e ornata di diadema e orecchini. Vernice nera scrostata in più punti.",2,scavo del 1997 Tomba 135
289,,22/08/03,350009,102958,,Speira-350009,43,465,1,9,23,108,Via Sassari,,26,26,8,-350,-326,13,25,tornio veloce,17.2,,,,5.2,"Bottiglia sovraddipinta. Orlo estroflesso a imbuto, collo stretto a profilo concavo, corpo globoso, piede ad anello sagomato su basso stelo risparmiato dalla vernice. Sovriddipintura in giallo, rosso e bianco su vernice nera. Sul corpo, una Nike appoggiata ad un pilastrine che porge un volatile a una faina. Decorazione attribuita al Pittore della Rosa. Suddipintura lacunosa.",2,scavo del 1955 Tomba 3
69,,22/04/21,349038,116956,,Speira-349038,43,537,1,9,22,108,via Emilia,,26,26,8,-350,-326,13,25,tornio veloce,12.1,,,,6.3,"Lekythos nello stile di Kerč. Bocchino appena campalunato; collo cilindrico; corpo ovoide; piede ad anello; ansa a bastoncello. Sul corpo, figura femminile seduta di tre quarti e retrospiciente, con lungo chitone e braccio destro proteso con un piatto per le offerte; sull'altro lato e un Erote e palmette sovrapposte. Qualche lacuna sulla sovraddipintura",2,scavo del 1960 Tomba n. 25
67,,22/05/27,349036,116954,,Speira-349036,43,547,1,9,22,108,via Emilia,,26,26,8,-350,-326,13,25,tornio veloce,8.5,,,,6.5,"Oinochoe trilobata apula a figure rosse. Corpo ovoide; piede ad anello; ansa a nastro. In un riquadro metopale, testa femminile di profilo a sinistra tra girali vegetali. Vernice evanida.",2,scavo del 1960 Tomba n. 25
